Events for energy 17.900778 GeV:
Cross section pb: 0.03375838969883892
Total number of events: 974328

pid = -11, p = (-0.6329596146149772, 0.37337527789117136, 9.552299626927482, 9.580525841288345), Parent_PIDs = (-11, 90), theta = 0.07678090417443081, phi = 2.6086416311896725
pid = 22, p = (0.3457049456077921, -0.22339207782081116, 1.5061722968972613, 1.5614003067091902), Parent_PIDs = (111, 90), theta = 0.26676328693850065, phi = 5.7094910957698914
pid = 13, p = (-0.03383079487085151, 0.15260877716889043, 0.8462269677264626, 0.8670052353118183), Parent_PIDs = (223, 90), theta = 0.18265943989716657, phi = 1.788951512635251
pid = -13, p = (-0.5094081549973724, -0.7863742106753094, 6.7365317837135406, 6.802198584000306), Parent_PIDs = (223, 90), theta = 0.13819879005254185, phi = 4.137566419151431

pid = -11, p = (-0.4810206100644026, 1.0824730467798191, 6.159571296449132, 6.272435535059132), Parent_PIDs = (-12, -1), theta = 0.18998897747948282, phi = 1.9889600806882473
pid = 2112, p = (0.5292837254554233, -0.2137568952896664, 0.7492663244782838, 1.3304228960045161), Parent_PIDs = (2212, 90), theta = 0.6510332247740832, phi = 5.8993551784276255
pid = 22, p = (0.14927088886941134, -0.011558640162922573, 0.4295442182017681, 0.4548885971497284), Parent_PIDs = (111, 90), theta = 0.3353826810103018, phi = 6.205905530441967
pid = 22, p = (0.3457049456077921, -0.22339207782081116, 1.5061722968972613, 1.5614003067091902), Parent_PIDs = (111, 90), theta = 0.26676328693850065, phi = 5.7094910957698914
pid = 13, p = (-0.03383079487085151, 0.15260877716889043, 0.8462269677264626, 0.8670052353118183), Parent_PIDs = (223, 90), theta = 0.18265943989716657, phi = 1.788951512635251
pid = -13, p = (-0.5094081549973724, -0.7863742106753094, 6.7365317837135406, 6.802198584000306), Parent_PIDs = (223, 90), theta = 0.13819879005254185, phi = 4.137566419151431

pid = -11, p = (-0.4810206100644026, 1.0824730467798191, 6.159571296449132, 6.272435535059132), Parent_PIDs = (-12, -1), theta = 0.18998897747948282, phi = 1.9889600806882473
pid = 2112, p = (0.5292837254554233, -0.2137568952896664, 0.7492663244782838, 1.3304228960045161), Parent_PIDs = (2212, 90), theta = 0.6510332247740832, phi = 5.8993551784276255
pid = 22, p = (0.14927088886941134, -0.011558640162922573, 0.4295442182017681, 0.4548885971497284), Parent_PIDs = (111, 90), theta = 0.3353826810103018, phi = 6.205905530441967
pid = 22, p = (0.3457049456077921, -0.22339207782081116, 1.5061722968972613, 1.5614003067091902), Parent_PIDs = (111, 90), theta = 0.26676328693850065, phi = 5.7094910957698914
pid = 13, p = (-0.03383079487085151, 0.15260877716889043, 0.8462269677264626, 0.8670052353118183), Parent_PIDs = (223, 90), theta = 0.18265943989716657, phi = 1.788951512635251
pid = -13, p = (-0.5094081549973724, -0.7863742106753094, 6.7365317837135406, 6.802198584000306), Parent_PIDs = (223, 90), theta = 0.13819879005254185, phi = 4.137566419151431

