Events for energy 712.64279 GeV:
Cross section pb: 2.2227229261281036
Total number of events: 999800

pid = -11, p = (-0.7049684045916194, -3.8926682102539036, 583.3904977101695, 583.4039103957283), Parent_PIDs = (-11, 90), theta = 0.006780926391469771, phi = 4.533229228266524
pid = 22, p = (-1.5186588376012693e-06, 2.3374981631386012e-07, 0.0004272454544035219, 0.0004272482174007441), Parent_PIDs = (22, 22), theta = 0.0035963779505530425, phi = 2.988872571492889
pid = 211, p = (0.09852832938272221, 0.15736995669444026, 24.39916941200834, 24.400275017215368), Parent_PIDs = (2, -4), theta = 0.007609514775338882, phi = 1.0114109585375624
pid = 2112, p = (-0.21535921138284148, 0.1449325256342252, 0.6278064430905499, 1.1594471707672345), Parent_PIDs = (3122, 90), theta = 0.39207394493647857, phi = 2.549231740102038
pid = 13, p = (0.040539661621833624, -0.14341789799088048, 1.0401637893969586, 1.056085650883098), Parent_PIDs = (223, 90), theta = 0.14231403882186602, phi = 4.987870073915784
pid = -13, p = (-0.19937054137702742, 0.07354807349058809, 1.2343145764973849, 1.2569226074970024), Parent_PIDs = (223, 90), theta = 0.1704921650138393, phi = 2.7881793843610114
pid = 211, p = (0.005824783493221991, -0.08387553753056276, 8.763764147775564, 8.765278709581064), Parent_PIDs = (223, 90), theta = 0.009593476746883047, phi = 4.781723222128102
pid = -211, p = (-0.45972236837937097, -0.3022173958662287, 14.983561846963369, 14.994308434103543), Parent_PIDs = (223, 90), theta = 0.03670132534137431, phi = 3.7231461950394373
pid = -321, p = (-0.11035502438752248, -0.14577162039111544, 133.12970892029287, 133.1307498091294), Parent_PIDs = (-411, 90), theta = 0.0013733376346444636, phi = 4.064397140531365
pid = 22, p = (-0.06636400200570931, -0.005550738802545564, 0.17553196786888947, 0.1877404144221281), Parent_PIDs = (111, 90), theta = 0.36261714992952193, phi = 3.2250392326387756
pid = 22, p = (0.04620958021181379, -0.04258783105535366, 0.050351703707466285, 0.08052541663099774), Parent_PIDs = (111, 90), theta = 0.8952937832306298, phi = 5.538551201939798
pid = 22, p = (-0.04256486137792798, -0.0913310130747336, 3.039811024691353, 3.0414805912924177), Parent_PIDs = (111, 90), theta = 0.03313555245338853, phi = 4.276267942671724
pid = 22, p = (0.08103731318282868, -0.12260344937820074, 2.633992756206267, 2.638089553384118), Parent_PIDs = (111, 90), theta = 0.055737653500317126, phi = 5.296437993260001
pid = 22, p = (-0.018514975419674472, -0.040460461246097035, 0.9526944087060919, 0.9537329236316044), Parent_PIDs = (111, 90), theta = 0.046671031319247776, phi = 4.283227411306788
pid = 22, p = (-0.3708454305343993, -0.03407974102442833, 5.866113819079299, 5.877923026077293), Parent_PIDs = (111, 90), theta = 0.063399547169336, phi = 3.2332326884929015
pid = 130, p = (-0.08477605343559613, 0.207885676086025, 62.51485315711126, 62.51723669837655), Parent_PIDs = (-311, -311), theta = 0.0035912445398135614, phi = 1.9580098373108452
pid = 130, p = (-0.6467958143565933, -0.2731482610650314, 95.82160467005465, 95.8254689112155), Parent_PIDs = (-311, -311), theta = 0.007327103690049044, phi = 3.541182538269558

pid = -11, p = (1.9425301334230105, 0.7013074817700105, 150.59889015056748, 150.61305046491506), Parent_PIDs = (-11, 90), theta = 0.013712717596212192, phi = 0.34646520811469866
pid = 22, p = (-1.5186588376012693e-06, 2.3374981631386012e-07, 0.0004272454544035219, 0.0004272482174007441), Parent_PIDs = (22, 22), theta = 0.0035963779505530425, phi = 2.988872571492889
pid = 211, p = (0.09852832938272221, 0.15736995669444026, 24.39916941200834, 24.400275017215368), Parent_PIDs = (2, -4), theta = 0.007609514775338882, phi = 1.0114109585375624
pid = 2112, p = (-0.21535921138284148, 0.1449325256342252, 0.6278064430905499, 1.1594471707672345), Parent_PIDs = (3122, 90), theta = 0.39207394493647857, phi = 2.549231740102038
pid = 13, p = (0.040539661621833624, -0.14341789799088048, 1.0401637893969586, 1.056085650883098), Parent_PIDs = (223, 90), theta = 0.14231403882186602, phi = 4.987870073915784
pid = -13, p = (-0.19937054137702742, 0.07354807349058809, 1.2343145764973849, 1.2569226074970024), Parent_PIDs = (223, 90), theta = 0.1704921650138393, phi = 2.7881793843610114
pid = 211, p = (0.005824783493221991, -0.08387553753056276, 8.763764147775564, 8.765278709581064), Parent_PIDs = (223, 90), theta = 0.009593476746883047, phi = 4.781723222128102
pid = -211, p = (-0.45972236837937097, -0.3022173958662287, 14.983561846963369, 14.994308434103543), Parent_PIDs = (223, 90), theta = 0.03670132534137431, phi = 3.7231461950394373
pid = -321, p = (-0.11035502438752248, -0.14577162039111544, 133.12970892029287, 133.1307498091294), Parent_PIDs = (-411, 90), theta = 0.0013733376346444636, phi = 4.064397140531365
pid = 22, p = (-0.06636400200570931, -0.005550738802545564, 0.17553196786888947, 0.1877404144221281), Parent_PIDs = (111, 90), theta = 0.36261714992952193, phi = 3.2250392326387756
pid = 22, p = (0.04620958021181379, -0.04258783105535366, 0.050351703707466285, 0.08052541663099774), Parent_PIDs = (111, 90), theta = 0.8952937832306298, phi = 5.538551201939798
pid = 22, p = (-0.04256486137792798, -0.0913310130747336, 3.039811024691353, 3.0414805912924177), Parent_PIDs = (111, 90), theta = 0.03313555245338853, phi = 4.276267942671724
pid = 22, p = (0.08103731318282868, -0.12260344937820074, 2.633992756206267, 2.638089553384118), Parent_PIDs = (111, 90), theta = 0.055737653500317126, phi = 5.296437993260001
pid = 22, p = (-0.018514975419674472, -0.040460461246097035, 0.9526944087060919, 0.9537329236316044), Parent_PIDs = (111, 90), theta = 0.046671031319247776, phi = 4.283227411306788
pid = 22, p = (-0.3708454305343993, -0.03407974102442833, 5.866113819079299, 5.877923026077293), Parent_PIDs = (111, 90), theta = 0.063399547169336, phi = 3.2332326884929015
pid = 130, p = (-0.08477605343559613, 0.207885676086025, 62.51485315711126, 62.51723669837655), Parent_PIDs = (-311, -311), theta = 0.0035912445398135614, phi = 1.9580098373108452
pid = 130, p = (-0.6467958143565933, -0.2731482610650314, 95.82160467005465, 95.8254689112155), Parent_PIDs = (-311, -311), theta = 0.007327103690049044, phi = 3.541182538269558

pid = -11, p = (1.9425301334230105, 0.7013074817700105, 150.59889015056748, 150.61305046491506), Parent_PIDs = (-11, 90), theta = 0.013712717596212192, phi = 0.34646520811469866
pid = 22, p = (-1.5186588376012693e-06, 2.3374981631386012e-07, 0.0004272454544035219, 0.0004272482174007441), Parent_PIDs = (22, 22), theta = 0.0035963779505530425, phi = 2.988872571492889
pid = 211, p = (0.09852832938272221, 0.15736995669444026, 24.39916941200834, 24.400275017215368), Parent_PIDs = (2, -4), theta = 0.007609514775338882, phi = 1.0114109585375624
pid = 2112, p = (-0.21535921138284148, 0.1449325256342252, 0.6278064430905499, 1.1594471707672345), Parent_PIDs = (3122, 90), theta = 0.39207394493647857, phi = 2.549231740102038
pid = 13, p = (0.040539661621833624, -0.14341789799088048, 1.0401637893969586, 1.056085650883098), Parent_PIDs = (223, 90), theta = 0.14231403882186602, phi = 4.987870073915784
pid = -13, p = (-0.19937054137702742, 0.07354807349058809, 1.2343145764973849, 1.2569226074970024), Parent_PIDs = (223, 90), theta = 0.1704921650138393, phi = 2.7881793843610114
pid = 211, p = (0.005824783493221991, -0.08387553753056276, 8.763764147775564, 8.765278709581064), Parent_PIDs = (223, 90), theta = 0.009593476746883047, phi = 4.781723222128102
pid = -211, p = (-0.45972236837937097, -0.3022173958662287, 14.983561846963369, 14.994308434103543), Parent_PIDs = (223, 90), theta = 0.03670132534137431, phi = 3.7231461950394373
pid = -321, p = (-0.11035502438752248, -0.14577162039111544, 133.12970892029287, 133.1307498091294), Parent_PIDs = (-411, 90), theta = 0.0013733376346444636, phi = 4.064397140531365
pid = 22, p = (-0.06636400200570931, -0.005550738802545564, 0.17553196786888947, 0.1877404144221281), Parent_PIDs = (111, 90), theta = 0.36261714992952193, phi = 3.2250392326387756
pid = 22, p = (0.04620958021181379, -0.04258783105535366, 0.050351703707466285, 0.08052541663099774), Parent_PIDs = (111, 90), theta = 0.8952937832306298, phi = 5.538551201939798
pid = 22, p = (-0.04256486137792798, -0.0913310130747336, 3.039811024691353, 3.0414805912924177), Parent_PIDs = (111, 90), theta = 0.03313555245338853, phi = 4.276267942671724
pid = 22, p = (0.08103731318282868, -0.12260344937820074, 2.633992756206267, 2.638089553384118), Parent_PIDs = (111, 90), theta = 0.055737653500317126, phi = 5.296437993260001
pid = 22, p = (-0.018514975419674472, -0.040460461246097035, 0.9526944087060919, 0.9537329236316044), Parent_PIDs = (111, 90), theta = 0.046671031319247776, phi = 4.283227411306788
pid = 22, p = (-0.3708454305343993, -0.03407974102442833, 5.866113819079299, 5.877923026077293), Parent_PIDs = (111, 90), theta = 0.063399547169336, phi = 3.2332326884929015
pid = 130, p = (-0.08477605343559613, 0.207885676086025, 62.51485315711126, 62.51723669837655), Parent_PIDs = (-311, -311), theta = 0.0035912445398135614, phi = 1.9580098373108452
pid = 130, p = (-0.6467958143565933, -0.2731482610650314, 95.82160467005465, 95.8254689112155), Parent_PIDs = (-311, -311), theta = 0.007327103690049044, phi = 3.541182538269558

pid = -11, p = (1.9425301334230105, 0.7013074817700105, 150.59889015056748, 150.61305046491506), Parent_PIDs = (-11, 90), theta = 0.013712717596212192, phi = 0.34646520811469866
pid = 22, p = (-1.5186588376012693e-06, 2.3374981631386012e-07, 0.0004272454544035219, 0.0004272482174007441), Parent_PIDs = (22, 22), theta = 0.0035963779505530425, phi = 2.988872571492889
pid = 211, p = (0.09852832938272221, 0.15736995669444026, 24.39916941200834, 24.400275017215368), Parent_PIDs = (2, -4), theta = 0.007609514775338882, phi = 1.0114109585375624
pid = 2112, p = (-0.21535921138284148, 0.1449325256342252, 0.6278064430905499, 1.1594471707672345), Parent_PIDs = (3122, 90), theta = 0.39207394493647857, phi = 2.549231740102038
pid = 13, p = (0.040539661621833624, -0.14341789799088048, 1.0401637893969586, 1.056085650883098), Parent_PIDs = (223, 90), theta = 0.14231403882186602, phi = 4.987870073915784
pid = -13, p = (-0.19937054137702742, 0.07354807349058809, 1.2343145764973849, 1.2569226074970024), Parent_PIDs = (223, 90), theta = 0.1704921650138393, phi = 2.7881793843610114
pid = 211, p = (0.005824783493221991, -0.08387553753056276, 8.763764147775564, 8.765278709581064), Parent_PIDs = (223, 90), theta = 0.009593476746883047, phi = 4.781723222128102
pid = -211, p = (-0.45972236837937097, -0.3022173958662287, 14.983561846963369, 14.994308434103543), Parent_PIDs = (223, 90), theta = 0.03670132534137431, phi = 3.7231461950394373
pid = -321, p = (-0.11035502438752248, -0.14577162039111544, 133.12970892029287, 133.1307498091294), Parent_PIDs = (-411, 90), theta = 0.0013733376346444636, phi = 4.064397140531365
pid = 22, p = (-0.06636400200570931, -0.005550738802545564, 0.17553196786888947, 0.1877404144221281), Parent_PIDs = (111, 90), theta = 0.36261714992952193, phi = 3.2250392326387756
pid = 22, p = (0.04620958021181379, -0.04258783105535366, 0.050351703707466285, 0.08052541663099774), Parent_PIDs = (111, 90), theta = 0.8952937832306298, phi = 5.538551201939798
pid = 22, p = (-0.04256486137792798, -0.0913310130747336, 3.039811024691353, 3.0414805912924177), Parent_PIDs = (111, 90), theta = 0.03313555245338853, phi = 4.276267942671724
pid = 22, p = (0.08103731318282868, -0.12260344937820074, 2.633992756206267, 2.638089553384118), Parent_PIDs = (111, 90), theta = 0.055737653500317126, phi = 5.296437993260001
pid = 22, p = (-0.018514975419674472, -0.040460461246097035, 0.9526944087060919, 0.9537329236316044), Parent_PIDs = (111, 90), theta = 0.046671031319247776, phi = 4.283227411306788
pid = 22, p = (-0.3708454305343993, -0.03407974102442833, 5.866113819079299, 5.877923026077293), Parent_PIDs = (111, 90), theta = 0.063399547169336, phi = 3.2332326884929015
pid = 130, p = (-0.08477605343559613, 0.207885676086025, 62.51485315711126, 62.51723669837655), Parent_PIDs = (-311, -311), theta = 0.0035912445398135614, phi = 1.9580098373108452
pid = 130, p = (-0.6467958143565933, -0.2731482610650314, 95.82160467005465, 95.8254689112155), Parent_PIDs = (-311, -311), theta = 0.007327103690049044, phi = 3.541182538269558

pid = -11, p = (1.9425301334230105, 0.7013074817700105, 150.59889015056748, 150.61305046491506), Parent_PIDs = (-11, 90), theta = 0.013712717596212192, phi = 0.34646520811469866
pid = 22, p = (-1.5186588376012693e-06, 2.3374981631386012e-07, 0.0004272454544035219, 0.0004272482174007441), Parent_PIDs = (22, 22), theta = 0.0035963779505530425, phi = 2.988872571492889
pid = 211, p = (0.09852832938272221, 0.15736995669444026, 24.39916941200834, 24.400275017215368), Parent_PIDs = (2, -4), theta = 0.007609514775338882, phi = 1.0114109585375624
pid = 2112, p = (-0.21535921138284148, 0.1449325256342252, 0.6278064430905499, 1.1594471707672345), Parent_PIDs = (3122, 90), theta = 0.39207394493647857, phi = 2.549231740102038
pid = 13, p = (0.040539661621833624, -0.14341789799088048, 1.0401637893969586, 1.056085650883098), Parent_PIDs = (223, 90), theta = 0.14231403882186602, phi = 4.987870073915784
pid = -13, p = (-0.19937054137702742, 0.07354807349058809, 1.2343145764973849, 1.2569226074970024), Parent_PIDs = (223, 90), theta = 0.1704921650138393, phi = 2.7881793843610114
pid = 211, p = (0.005824783493221991, -0.08387553753056276, 8.763764147775564, 8.765278709581064), Parent_PIDs = (223, 90), theta = 0.009593476746883047, phi = 4.781723222128102
pid = -211, p = (-0.45972236837937097, -0.3022173958662287, 14.983561846963369, 14.994308434103543), Parent_PIDs = (223, 90), theta = 0.03670132534137431, phi = 3.7231461950394373
pid = -321, p = (-0.11035502438752248, -0.14577162039111544, 133.12970892029287, 133.1307498091294), Parent_PIDs = (-411, 90), theta = 0.0013733376346444636, phi = 4.064397140531365
pid = 22, p = (-0.06636400200570931, -0.005550738802545564, 0.17553196786888947, 0.1877404144221281), Parent_PIDs = (111, 90), theta = 0.36261714992952193, phi = 3.2250392326387756
pid = 22, p = (0.04620958021181379, -0.04258783105535366, 0.050351703707466285, 0.08052541663099774), Parent_PIDs = (111, 90), theta = 0.8952937832306298, phi = 5.538551201939798
pid = 22, p = (-0.04256486137792798, -0.0913310130747336, 3.039811024691353, 3.0414805912924177), Parent_PIDs = (111, 90), theta = 0.03313555245338853, phi = 4.276267942671724
pid = 22, p = (0.08103731318282868, -0.12260344937820074, 2.633992756206267, 2.638089553384118), Parent_PIDs = (111, 90), theta = 0.055737653500317126, phi = 5.296437993260001
pid = 22, p = (-0.018514975419674472, -0.040460461246097035, 0.9526944087060919, 0.9537329236316044), Parent_PIDs = (111, 90), theta = 0.046671031319247776, phi = 4.283227411306788
pid = 22, p = (-0.3708454305343993, -0.03407974102442833, 5.866113819079299, 5.877923026077293), Parent_PIDs = (111, 90), theta = 0.063399547169336, phi = 3.2332326884929015
pid = 130, p = (-0.08477605343559613, 0.207885676086025, 62.51485315711126, 62.51723669837655), Parent_PIDs = (-311, -311), theta = 0.0035912445398135614, phi = 1.9580098373108452
pid = 130, p = (-0.6467958143565933, -0.2731482610650314, 95.82160467005465, 95.8254689112155), Parent_PIDs = (-311, -311), theta = 0.007327103690049044, phi = 3.541182538269558

pid = -11, p = (4.702824168053313, -1.387238439897545, 312.46843322995556, 312.5069003255594), Parent_PIDs = (-12, -1), theta = 0.015690411846203785, phi = 5.996340480461274
pid = 211, p = (-0.25078850978672784, 0.13445133900439124, 0.5505288725851782, 0.6352431531713105), Parent_PIDs = (2, -2), theta = 0.4770580860796796, phi = 2.6494726144114606
pid = 2212, p = (-1.5740007384002537, -0.6540361800485919, 142.6798805679109, 142.69314598506656), Parent_PIDs = (2, -2), theta = 0.011945593595732669, phi = 3.5354103397718406
pid = -2212, p = (-3.0335822546012046, 0.29077997848624093, 167.60375974520466, 167.63408903207159), Parent_PIDs = (2, -2), theta = 0.018180682707136044, phi = 3.0460309457865584
pid = 2112, p = (0.4540216535811098, 0.806927427956437, 1.7692830588910413, 2.206903229253094), Parent_PIDs = (2114, 90), theta = 0.48212297607449056, phi = 1.0582892220932365
pid = -211, p = (-0.27985630080830015, -0.35615673531948977, 10.825569079326678, 10.835939869037178), Parent_PIDs = (-213, 90), theta = 0.041816718851618806, phi = 4.046386992174019
pid = 22, p = (0.1281073697806335, -0.051826439275596506, 0.3080193549951568, 0.33759946838188515), Parent_PIDs = (221, 90), theta = 0.4217327017485407, phi = 5.898758636944065
pid = 13, p = (0.050409465382225904, 0.3712324782663471, 1.3155422561988586, 1.3719220570297275), Parent_PIDs = (221, 90), theta = 0.2774351514304351, phi = 1.4358323303598246
pid = -13, p = (-0.03618704890049612, 0.06704375172780919, 0.7411600768826887, 0.7525202072493602), Parent_PIDs = (221, 90), theta = 0.10243366760552852, phi = 2.0657381358702236
pid = 22, p = (-0.002949830894124392, -0.002157720933235959, -0.00430958934925646, 0.0056506479530107736), Parent_PIDs = (111, 90), theta = 2.4382301947041434, phi = 3.773130501568245
pid = 22, p = (-0.08191613844066035, 0.435555870635002, 0.7779240861593553, 0.8953128246643791), Parent_PIDs = (111, 90), theta = 0.517850483271383, phi = 1.7566974023022235
pid = 22, p = (-0.10386106859062777, 0.3287991880782425, 6.249062865746345, 6.258568744345596), Parent_PIDs = (111, 90), theta = 0.05512246124438879, phi = 1.8767574610641102
pid = 22, p = (0.02777923362511148, 0.016625481319994195, 0.43161644803423205, 0.43282889305545097), Parent_PIDs = (111, 90), theta = 0.07486681098776579, phi = 0.5393054923324226

pid = -11, p = (4.702824168053313, -1.387238439897545, 312.46843322995556, 312.5069003255594), Parent_PIDs = (-12, -1), theta = 0.015690411846203785, phi = 5.996340480461274
pid = 211, p = (-0.25078850978672784, 0.13445133900439124, 0.5505288725851782, 0.6352431531713105), Parent_PIDs = (2, -2), theta = 0.4770580860796796, phi = 2.6494726144114606
pid = 2212, p = (-1.5740007384002537, -0.6540361800485919, 142.6798805679109, 142.69314598506656), Parent_PIDs = (2, -2), theta = 0.011945593595732669, phi = 3.5354103397718406
pid = -2212, p = (-3.0335822546012046, 0.29077997848624093, 167.60375974520466, 167.63408903207159), Parent_PIDs = (2, -2), theta = 0.018180682707136044, phi = 3.0460309457865584
pid = 2112, p = (0.4540216535811098, 0.806927427956437, 1.7692830588910413, 2.206903229253094), Parent_PIDs = (2114, 90), theta = 0.48212297607449056, phi = 1.0582892220932365
pid = -211, p = (-0.27985630080830015, -0.35615673531948977, 10.825569079326678, 10.835939869037178), Parent_PIDs = (-213, 90), theta = 0.041816718851618806, phi = 4.046386992174019
pid = 22, p = (0.1281073697806335, -0.051826439275596506, 0.3080193549951568, 0.33759946838188515), Parent_PIDs = (221, 90), theta = 0.4217327017485407, phi = 5.898758636944065
pid = 13, p = (0.050409465382225904, 0.3712324782663471, 1.3155422561988586, 1.3719220570297275), Parent_PIDs = (221, 90), theta = 0.2774351514304351, phi = 1.4358323303598246
pid = -13, p = (-0.03618704890049612, 0.06704375172780919, 0.7411600768826887, 0.7525202072493602), Parent_PIDs = (221, 90), theta = 0.10243366760552852, phi = 2.0657381358702236
pid = 22, p = (-0.002949830894124392, -0.002157720933235959, -0.00430958934925646, 0.0056506479530107736), Parent_PIDs = (111, 90), theta = 2.4382301947041434, phi = 3.773130501568245
pid = 22, p = (-0.08191613844066035, 0.435555870635002, 0.7779240861593553, 0.8953128246643791), Parent_PIDs = (111, 90), theta = 0.517850483271383, phi = 1.7566974023022235
pid = 22, p = (-0.10386106859062777, 0.3287991880782425, 6.249062865746345, 6.258568744345596), Parent_PIDs = (111, 90), theta = 0.05512246124438879, phi = 1.8767574610641102
pid = 22, p = (0.02777923362511148, 0.016625481319994195, 0.43161644803423205, 0.43282889305545097), Parent_PIDs = (111, 90), theta = 0.07486681098776579, phi = 0.5393054923324226

pid = -11, p = (4.702824168053313, -1.387238439897545, 312.46843322995556, 312.5069003255594), Parent_PIDs = (-12, -1), theta = 0.015690411846203785, phi = 5.996340480461274
pid = 211, p = (-0.25078850978672784, 0.13445133900439124, 0.5505288725851782, 0.6352431531713105), Parent_PIDs = (2, -2), theta = 0.4770580860796796, phi = 2.6494726144114606
pid = 2212, p = (-1.5740007384002537, -0.6540361800485919, 142.6798805679109, 142.69314598506656), Parent_PIDs = (2, -2), theta = 0.011945593595732669, phi = 3.5354103397718406
pid = -2212, p = (-3.0335822546012046, 0.29077997848624093, 167.60375974520466, 167.63408903207159), Parent_PIDs = (2, -2), theta = 0.018180682707136044, phi = 3.0460309457865584
pid = 2112, p = (0.4540216535811098, 0.806927427956437, 1.7692830588910413, 2.206903229253094), Parent_PIDs = (2114, 90), theta = 0.48212297607449056, phi = 1.0582892220932365
pid = -211, p = (-0.27985630080830015, -0.35615673531948977, 10.825569079326678, 10.835939869037178), Parent_PIDs = (-213, 90), theta = 0.041816718851618806, phi = 4.046386992174019
pid = 22, p = (0.1281073697806335, -0.051826439275596506, 0.3080193549951568, 0.33759946838188515), Parent_PIDs = (221, 90), theta = 0.4217327017485407, phi = 5.898758636944065
pid = 13, p = (0.050409465382225904, 0.3712324782663471, 1.3155422561988586, 1.3719220570297275), Parent_PIDs = (221, 90), theta = 0.2774351514304351, phi = 1.4358323303598246
pid = -13, p = (-0.03618704890049612, 0.06704375172780919, 0.7411600768826887, 0.7525202072493602), Parent_PIDs = (221, 90), theta = 0.10243366760552852, phi = 2.0657381358702236
pid = 22, p = (-0.002949830894124392, -0.002157720933235959, -0.00430958934925646, 0.0056506479530107736), Parent_PIDs = (111, 90), theta = 2.4382301947041434, phi = 3.773130501568245
pid = 22, p = (-0.08191613844066035, 0.435555870635002, 0.7779240861593553, 0.8953128246643791), Parent_PIDs = (111, 90), theta = 0.517850483271383, phi = 1.7566974023022235
pid = 22, p = (-0.10386106859062777, 0.3287991880782425, 6.249062865746345, 6.258568744345596), Parent_PIDs = (111, 90), theta = 0.05512246124438879, phi = 1.8767574610641102
pid = 22, p = (0.02777923362511148, 0.016625481319994195, 0.43161644803423205, 0.43282889305545097), Parent_PIDs = (111, 90), theta = 0.07486681098776579, phi = 0.5393054923324226

pid = -11, p = (4.702824168053313, -1.387238439897545, 312.46843322995556, 312.5069003255594), Parent_PIDs = (-12, -1), theta = 0.015690411846203785, phi = 5.996340480461274
pid = 211, p = (-0.25078850978672784, 0.13445133900439124, 0.5505288725851782, 0.6352431531713105), Parent_PIDs = (2, -2), theta = 0.4770580860796796, phi = 2.6494726144114606
pid = 2212, p = (-1.5740007384002537, -0.6540361800485919, 142.6798805679109, 142.69314598506656), Parent_PIDs = (2, -2), theta = 0.011945593595732669, phi = 3.5354103397718406
pid = -2212, p = (-3.0335822546012046, 0.29077997848624093, 167.60375974520466, 167.63408903207159), Parent_PIDs = (2, -2), theta = 0.018180682707136044, phi = 3.0460309457865584
pid = 2112, p = (0.4540216535811098, 0.806927427956437, 1.7692830588910413, 2.206903229253094), Parent_PIDs = (2114, 90), theta = 0.48212297607449056, phi = 1.0582892220932365
pid = -211, p = (-0.27985630080830015, -0.35615673531948977, 10.825569079326678, 10.835939869037178), Parent_PIDs = (-213, 90), theta = 0.041816718851618806, phi = 4.046386992174019
pid = 22, p = (0.1281073697806335, -0.051826439275596506, 0.3080193549951568, 0.33759946838188515), Parent_PIDs = (221, 90), theta = 0.4217327017485407, phi = 5.898758636944065
pid = 13, p = (0.050409465382225904, 0.3712324782663471, 1.3155422561988586, 1.3719220570297275), Parent_PIDs = (221, 90), theta = 0.2774351514304351, phi = 1.4358323303598246
pid = -13, p = (-0.03618704890049612, 0.06704375172780919, 0.7411600768826887, 0.7525202072493602), Parent_PIDs = (221, 90), theta = 0.10243366760552852, phi = 2.0657381358702236
pid = 22, p = (-0.002949830894124392, -0.002157720933235959, -0.00430958934925646, 0.0056506479530107736), Parent_PIDs = (111, 90), theta = 2.4382301947041434, phi = 3.773130501568245
pid = 22, p = (-0.08191613844066035, 0.435555870635002, 0.7779240861593553, 0.8953128246643791), Parent_PIDs = (111, 90), theta = 0.517850483271383, phi = 1.7566974023022235
pid = 22, p = (-0.10386106859062777, 0.3287991880782425, 6.249062865746345, 6.258568744345596), Parent_PIDs = (111, 90), theta = 0.05512246124438879, phi = 1.8767574610641102
pid = 22, p = (0.02777923362511148, 0.016625481319994195, 0.43161644803423205, 0.43282889305545097), Parent_PIDs = (111, 90), theta = 0.07486681098776579, phi = 0.5393054923324226

pid = -11, p = (4.702824168053313, -1.387238439897545, 312.46843322995556, 312.5069003255594), Parent_PIDs = (-12, -1), theta = 0.015690411846203785, phi = 5.996340480461274
pid = 211, p = (-0.25078850978672784, 0.13445133900439124, 0.5505288725851782, 0.6352431531713105), Parent_PIDs = (2, -2), theta = 0.4770580860796796, phi = 2.6494726144114606
pid = 2212, p = (-1.5740007384002537, -0.6540361800485919, 142.6798805679109, 142.69314598506656), Parent_PIDs = (2, -2), theta = 0.011945593595732669, phi = 3.5354103397718406
pid = -2212, p = (-3.0335822546012046, 0.29077997848624093, 167.60375974520466, 167.63408903207159), Parent_PIDs = (2, -2), theta = 0.018180682707136044, phi = 3.0460309457865584
pid = 2112, p = (0.4540216535811098, 0.806927427956437, 1.7692830588910413, 2.206903229253094), Parent_PIDs = (2114, 90), theta = 0.48212297607449056, phi = 1.0582892220932365
pid = -211, p = (-0.27985630080830015, -0.35615673531948977, 10.825569079326678, 10.835939869037178), Parent_PIDs = (-213, 90), theta = 0.041816718851618806, phi = 4.046386992174019
pid = 22, p = (0.1281073697806335, -0.051826439275596506, 0.3080193549951568, 0.33759946838188515), Parent_PIDs = (221, 90), theta = 0.4217327017485407, phi = 5.898758636944065
pid = 13, p = (0.050409465382225904, 0.3712324782663471, 1.3155422561988586, 1.3719220570297275), Parent_PIDs = (221, 90), theta = 0.2774351514304351, phi = 1.4358323303598246
pid = -13, p = (-0.03618704890049612, 0.06704375172780919, 0.7411600768826887, 0.7525202072493602), Parent_PIDs = (221, 90), theta = 0.10243366760552852, phi = 2.0657381358702236
pid = 22, p = (-0.002949830894124392, -0.002157720933235959, -0.00430958934925646, 0.0056506479530107736), Parent_PIDs = (111, 90), theta = 2.4382301947041434, phi = 3.773130501568245
pid = 22, p = (-0.08191613844066035, 0.435555870635002, 0.7779240861593553, 0.8953128246643791), Parent_PIDs = (111, 90), theta = 0.517850483271383, phi = 1.7566974023022235
pid = 22, p = (-0.10386106859062777, 0.3287991880782425, 6.249062865746345, 6.258568744345596), Parent_PIDs = (111, 90), theta = 0.05512246124438879, phi = 1.8767574610641102
pid = 22, p = (0.02777923362511148, 0.016625481319994195, 0.43161644803423205, 0.43282889305545097), Parent_PIDs = (111, 90), theta = 0.07486681098776579, phi = 0.5393054923324226

pid = -11, p = (4.702824168053313, -1.387238439897545, 312.46843322995556, 312.5069003255594), Parent_PIDs = (-12, -1), theta = 0.015690411846203785, phi = 5.996340480461274
pid = 211, p = (-0.25078850978672784, 0.13445133900439124, 0.5505288725851782, 0.6352431531713105), Parent_PIDs = (2, -2), theta = 0.4770580860796796, phi = 2.6494726144114606
pid = 2212, p = (-1.5740007384002537, -0.6540361800485919, 142.6798805679109, 142.69314598506656), Parent_PIDs = (2, -2), theta = 0.011945593595732669, phi = 3.5354103397718406
pid = -2212, p = (-3.0335822546012046, 0.29077997848624093, 167.60375974520466, 167.63408903207159), Parent_PIDs = (2, -2), theta = 0.018180682707136044, phi = 3.0460309457865584
pid = 2112, p = (0.4540216535811098, 0.806927427956437, 1.7692830588910413, 2.206903229253094), Parent_PIDs = (2114, 90), theta = 0.48212297607449056, phi = 1.0582892220932365
pid = -211, p = (-0.27985630080830015, -0.35615673531948977, 10.825569079326678, 10.835939869037178), Parent_PIDs = (-213, 90), theta = 0.041816718851618806, phi = 4.046386992174019
pid = 22, p = (0.1281073697806335, -0.051826439275596506, 0.3080193549951568, 0.33759946838188515), Parent_PIDs = (221, 90), theta = 0.4217327017485407, phi = 5.898758636944065
