Events for energy 1790.077754 GeV:
Cross section pb: 5.64919546984251
Total number of events: 999944

pid = -11, p = (-0.442234214668431, 3.1956590143176697, 970.2448812138913, 970.2502446944579), Parent_PIDs = (-11, 90), theta = 0.003325038418786574, phi = 1.7083088671011477
pid = 22, p = (0.08753290374157066, -0.1351856656376808, 2.1102730000461625, 2.116409532239723), Parent_PIDs = (111, 90), theta = 0.07616959459907541, phi = 5.287005689082934
pid = 22, p = (0.04114903012898154, -0.05067265813650694, 2.9376904453991157, 2.938415578837076), Parent_PIDs = (111, 90), theta = 0.022216533022382145, phi = 5.394437961711692

pid = -11, p = (6.5395245761363565, -7.953601716780456, 796.9590110561224, 797.0255268595635), Parent_PIDs = (-11, 90), theta = 0.012919458843946378, phi = 5.400526181248468
pid = 22, p = (0.0006959626697902583, -0.0009168087676218446, 0.08660108614768604, 0.08660873526563628), Parent_PIDs = (22, 22), theta = 0.013290552177610269, phi = 5.36169778434574
pid = -211, p = (0.683052406519345, 0.13576146752641247, 9.802451867929541, 9.828150089110977), Parent_PIDs = (4, 2101), theta = 0.07092565842366254, phi = 0.1962001110264841
pid = 211, p = (-0.1126573037003124, -0.08866878022970658, 7.313658662827176, 7.316395057807596), Parent_PIDs = (4, 2101), theta = 0.0195999957058453, phi = 3.8083973592792066
pid = -211, p = (-0.4026202121228832, -0.3152833044799619, 3.948237377253503, 3.983662230829227), Parent_PIDs = (4, 2101), theta = 0.12880331411264423, phi = 3.8059302177240917
pid = 2212, p = (0.559581274373998, 0.2939064540519539, 1.0597626240642928, 1.550148256982878), Parent_PIDs = (4, 2101), theta = 0.5377872735827707, phi = 0.483623900516181
pid = 2212, p = (-1.744712205840338, 2.0713532633998093, 107.56014038178685, 107.59832096536454), Parent_PIDs = (1, -4), theta = 0.025173458470294466, phi = 2.270806329958942
pid = -321, p = (-0.24594674088502932, 0.3238787509561714, 35.58217872790609, 35.58792702886367), Parent_PIDs = (1, -4), theta = 0.01142877176628081, phi = 2.2202730594668028
pid = -211, p = (-0.543734464699493, 1.6859805026140589, 80.13425677967983, 80.15395665118388), Parent_PIDs = (-213, 90), theta = 0.022102927650578485, phi = 1.88276849291972
pid = 211, p = (-0.36985095709027416, 0.15938077696777136, 47.68362049550295, 47.68552542760305), Parent_PIDs = (213, 90), theta = 0.008445689587668594, phi = 2.7347079223916086
pid = -13, p = (-1.016846577671373, 0.31047600772928236, 23.08609824745022, 23.11080848089096), Parent_PIDs = (411, 90), theta = 0.046020726072850585, phi = 2.8452511355268637
pid = 14, p = (-0.0010366427309575158, -0.03804949204928048, 0.09570063866879899, 0.10299247892431745), Parent_PIDs = (411, 90), theta = 0.3785533259960106, phi = 4.685151130401717
pid = -2212, p = (-1.9371652839225353, 2.3313526342618722, 107.64943076226449, 107.6961842800152), Parent_PIDs = (-3122, 90), theta = 0.028150079995811098, phi = 2.2641080790715473
pid = 211, p = (-0.6185066756829454, 0.6322705964818364, 31.905887301577888, 31.918449851158652), Parent_PIDs = (-3122, 90), theta = 0.027714639648772726, phi = 2.3451906403725213
pid = 22, p = (-0.09970802588191527, -0.5500499641799975, 9.780278765356046, 9.79624159469305), Parent_PIDs = (221, 90), theta = 0.05709514499119231, phi = 4.533065346439538
pid = 22, p = (-0.06292682153398249, 0.10618771590892506, 0.8863937338503317, 0.8949466281781603), Parent_PIDs = (221, 90), theta = 0.1383628392882143, phi = 2.1057567509741992
pid = 22, p = (0.07793920847098448, 0.12080690748689585, 29.77107368882408, 29.771420816187238), Parent_PIDs = (111, 90), theta = 0.004829031782559527, phi = 0.9978344614326173
pid = 22, p = (-0.04694244541383829, 0.06283184434022149, 9.34603686800334, 9.346365955381925), Parent_PIDs = (111, 90), theta = 0.008391710526343656, phi = 2.2124467615772034
pid = 11, p = (0.09726924640362393, 0.23011828160249131, 13.585173030914518, 13.587470046731722), Parent_PIDs = (-411, 90), theta = 0.01838793250975743, phi = 1.1708818683957953
pid = -12, p = (0.5264103322209398, -0.8416574374195364, 68.43865828838891, 68.44585775190998), Parent_PIDs = (-411, 90), theta = 0.014504250349187632, phi = 5.271308143143503
pid = 22, p = (-0.15833039480020103, 0.27006108323071626, 18.35811253746073, 18.36078150408273), Parent_PIDs = (111, 90), theta = 0.017050858441845063, phi = 2.1010637021805634
pid = 22, p = (-1.2632134469292704, 1.5150181396017295, 121.51584892359809, 121.53185807761908), Parent_PIDs = (111, 90), theta = 0.01623150866346999, phi = 2.265806570768939
pid = 22, p = (-0.2286096484670707, 0.5880599269208808, 31.49941915507683, 31.505737318086094), Parent_PIDs = (111, 90), theta = 0.020027320378097454, phi = 1.9415689635803166
pid = 22, p = (-0.02811972864659818, 0.16988139684187578, 12.223172607394208, 12.224385424154626), Parent_PIDs = (111, 90), theta = 0.014086485947620528, phi = 1.7348346208990124
pid = -321, p = (-0.5278533731383696, -0.10711238910978499, 23.85395427723807, 23.865141039817864), Parent_PIDs = (-313, 90), theta = 0.02257570774131813, phi = 3.3417950188559153
pid = 211, p = (0.07037195939150838, -0.327791874576624, 6.7541212045857675, 6.763877050689357), Parent_PIDs = (-313, 90), theta = 0.04959723507795204, phi = 4.923863924134592
pid = 130, p = (0.7252540490478651, -0.5983356584929431, 65.39165808684602, 65.40031010671862), Parent_PIDs = (311, 311), theta = 0.014377176736079167, phi = 5.5933843862091
pid = 22, p = (0.08753290374157066, -0.1351856656376808, 2.1102730000461625, 2.116409532239723), Parent_PIDs = (111, 90), theta = 0.07616959459907541, phi = 5.287005689082934
pid = 22, p = (0.04114903012898154, -0.05067265813650694, 2.9376904453991157, 2.938415578837076), Parent_PIDs = (111, 90), theta = 0.022216533022382145, phi = 5.394437961711692

pid = -11, p = (6.5395245761363565, -7.953601716780456, 796.9590110561224, 797.0255268595635), Parent_PIDs = (-11, 90), theta = 0.012919458843946378, phi = 5.400526181248468
pid = 22, p = (0.0006959626697902583, -0.0009168087676218446, 0.08660108614768604, 0.08660873526563628), Parent_PIDs = (22, 22), theta = 0.013290552177610269, phi = 5.36169778434574
pid = -211, p = (0.683052406519345, 0.13576146752641247, 9.802451867929541, 9.828150089110977), Parent_PIDs = (4, 2101), theta = 0.07092565842366254, phi = 0.1962001110264841
pid = 211, p = (-0.1126573037003124, -0.08866878022970658, 7.313658662827176, 7.316395057807596), Parent_PIDs = (4, 2101), theta = 0.0195999957058453, phi = 3.8083973592792066
pid = -211, p = (-0.4026202121228832, -0.3152833044799619, 3.948237377253503, 3.983662230829227), Parent_PIDs = (4, 2101), theta = 0.12880331411264423, phi = 3.8059302177240917
pid = 2212, p = (0.559581274373998, 0.2939064540519539, 1.0597626240642928, 1.550148256982878), Parent_PIDs = (4, 2101), theta = 0.5377872735827707, phi = 0.483623900516181
pid = 2212, p = (-1.744712205840338, 2.0713532633998093, 107.56014038178685, 107.59832096536454), Parent_PIDs = (1, -4), theta = 0.025173458470294466, phi = 2.270806329958942
pid = -321, p = (-0.24594674088502932, 0.3238787509561714, 35.58217872790609, 35.58792702886367), Parent_PIDs = (1, -4), theta = 0.01142877176628081, phi = 2.2202730594668028
pid = -211, p = (-0.543734464699493, 1.6859805026140589, 80.13425677967983, 80.15395665118388), Parent_PIDs = (-213, 90), theta = 0.022102927650578485, phi = 1.88276849291972
pid = 211, p = (-0.36985095709027416, 0.15938077696777136, 47.68362049550295, 47.68552542760305), Parent_PIDs = (213, 90), theta = 0.008445689587668594, phi = 2.7347079223916086
pid = -13, p = (-1.016846577671373, 0.31047600772928236, 23.08609824745022, 23.11080848089096), Parent_PIDs = (411, 90), theta = 0.046020726072850585, phi = 2.8452511355268637
pid = 14, p = (-0.0010366427309575158, -0.03804949204928048, 0.09570063866879899, 0.10299247892431745), Parent_PIDs = (411, 90), theta = 0.3785533259960106, phi = 4.685151130401717
pid = -2212, p = (-1.9371652839225353, 2.3313526342618722, 107.64943076226449, 107.6961842800152), Parent_PIDs = (-3122, 90), theta = 0.028150079995811098, phi = 2.2641080790715473
pid = 211, p = (-0.6185066756829454, 0.6322705964818364, 31.905887301577888, 31.918449851158652), Parent_PIDs = (-3122, 90), theta = 0.027714639648772726, phi = 2.3451906403725213
pid = 22, p = (-0.09970802588191527, -0.5500499641799975, 9.780278765356046, 9.79624159469305), Parent_PIDs = (221, 90), theta = 0.05709514499119231, phi = 4.533065346439538
pid = 22, p = (-0.06292682153398249, 0.10618771590892506, 0.8863937338503317, 0.8949466281781603), Parent_PIDs = (221, 90), theta = 0.1383628392882143, phi = 2.1057567509741992
pid = 22, p = (0.07793920847098448, 0.12080690748689585, 29.77107368882408, 29.771420816187238), Parent_PIDs = (111, 90), theta = 0.004829031782559527, phi = 0.9978344614326173
pid = 22, p = (-0.04694244541383829, 0.06283184434022149, 9.34603686800334, 9.346365955381925), Parent_PIDs = (111, 90), theta = 0.008391710526343656, phi = 2.2124467615772034
pid = 11, p = (0.09726924640362393, 0.23011828160249131, 13.585173030914518, 13.587470046731722), Parent_PIDs = (-411, 90), theta = 0.01838793250975743, phi = 1.1708818683957953
pid = -12, p = (0.5264103322209398, -0.8416574374195364, 68.43865828838891, 68.44585775190998), Parent_PIDs = (-411, 90), theta = 0.014504250349187632, phi = 5.271308143143503
pid = 22, p = (-0.15833039480020103, 0.27006108323071626, 18.35811253746073, 18.36078150408273), Parent_PIDs = (111, 90), theta = 0.017050858441845063, phi = 2.1010637021805634
pid = 22, p = (-1.2632134469292704, 1.5150181396017295, 121.51584892359809, 121.53185807761908), Parent_PIDs = (111, 90), theta = 0.01623150866346999, phi = 2.265806570768939
pid = 22, p = (-0.2286096484670707, 0.5880599269208808, 31.49941915507683, 31.505737318086094), Parent_PIDs = (111, 90), theta = 0.020027320378097454, phi = 1.9415689635803166
pid = 22, p = (-0.02811972864659818, 0.16988139684187578, 12.223172607394208, 12.224385424154626), Parent_PIDs = (111, 90), theta = 0.014086485947620528, phi = 1.7348346208990124
pid = -321, p = (-0.5278533731383696, -0.10711238910978499, 23.85395427723807, 23.865141039817864), Parent_PIDs = (-313, 90), theta = 0.02257570774131813, phi = 3.3417950188559153
pid = 211, p = (0.07037195939150838, -0.327791874576624, 6.7541212045857675, 6.763877050689357), Parent_PIDs = (-313, 90), theta = 0.04959723507795204, phi = 4.923863924134592
pid = 130, p = (0.7252540490478651, -0.5983356584929431, 65.39165808684602, 65.40031010671862), Parent_PIDs = (311, 311), theta = 0.014377176736079167, phi = 5.5933843862091
pid = 22, p = (0.08753290374157066, -0.1351856656376808, 2.1102730000461625, 2.116409532239723), Parent_PIDs = (111, 90), theta = 0.07616959459907541, phi = 5.287005689082934
pid = 22, p = (0.04114903012898154, -0.05067265813650694, 2.9376904453991157, 2.938415578837076), Parent_PIDs = (111, 90), theta = 0.022216533022382145, phi = 5.394437961711692

pid = -11, p = (6.5395245761363565, -7.953601716780456, 796.9590110561224, 797.0255268595635), Parent_PIDs = (-11, 90), theta = 0.012919458843946378, phi = 5.400526181248468
pid = 22, p = (0.0006959626697902583, -0.0009168087676218446, 0.08660108614768604, 0.08660873526563628), Parent_PIDs = (22, 22), theta = 0.013290552177610269, phi = 5.36169778434574
pid = -211, p = (0.683052406519345, 0.13576146752641247, 9.802451867929541, 9.828150089110977), Parent_PIDs = (4, 2101), theta = 0.07092565842366254, phi = 0.1962001110264841
pid = 211, p = (-0.1126573037003124, -0.08866878022970658, 7.313658662827176, 7.316395057807596), Parent_PIDs = (4, 2101), theta = 0.0195999957058453, phi = 3.8083973592792066
pid = -211, p = (-0.4026202121228832, -0.3152833044799619, 3.948237377253503, 3.983662230829227), Parent_PIDs = (4, 2101), theta = 0.12880331411264423, phi = 3.8059302177240917
pid = 2212, p = (0.559581274373998, 0.2939064540519539, 1.0597626240642928, 1.550148256982878), Parent_PIDs = (4, 2101), theta = 0.5377872735827707, phi = 0.483623900516181
pid = 2212, p = (-1.744712205840338, 2.0713532633998093, 107.56014038178685, 107.59832096536454), Parent_PIDs = (1, -4), theta = 0.025173458470294466, phi = 2.270806329958942
pid = -321, p = (-0.24594674088502932, 0.3238787509561714, 35.58217872790609, 35.58792702886367), Parent_PIDs = (1, -4), theta = 0.01142877176628081, phi = 2.2202730594668028
pid = -211, p = (-0.543734464699493, 1.6859805026140589, 80.13425677967983, 80.15395665118388), Parent_PIDs = (-213, 90), theta = 0.022102927650578485, phi = 1.88276849291972
pid = 211, p = (-0.36985095709027416, 0.15938077696777136, 47.68362049550295, 47.68552542760305), Parent_PIDs = (213, 90), theta = 0.008445689587668594, phi = 2.7347079223916086
pid = -13, p = (-1.016846577671373, 0.31047600772928236, 23.08609824745022, 23.11080848089096), Parent_PIDs = (411, 90), theta = 0.046020726072850585, phi = 2.8452511355268637
pid = 14, p = (-0.0010366427309575158, -0.03804949204928048, 0.09570063866879899, 0.10299247892431745), Parent_PIDs = (411, 90), theta = 0.3785533259960106, phi = 4.685151130401717
pid = -2212, p = (-1.9371652839225353, 2.3313526342618722, 107.64943076226449, 107.6961842800152), Parent_PIDs = (-3122, 90), theta = 0.028150079995811098, phi = 2.2641080790715473
pid = 211, p = (-0.6185066756829454, 0.6322705964818364, 31.905887301577888, 31.918449851158652), Parent_PIDs = (-3122, 90), theta = 0.027714639648772726, phi = 2.3451906403725213
pid = 22, p = (-0.09970802588191527, -0.5500499641799975, 9.780278765356046, 9.79624159469305), Parent_PIDs = (221, 90), theta = 0.05709514499119231, phi = 4.533065346439538
pid = 22, p = (-0.06292682153398249, 0.10618771590892506, 0.8863937338503317, 0.8949466281781603), Parent_PIDs = (221, 90), theta = 0.1383628392882143, phi = 2.1057567509741992
pid = 22, p = (0.07793920847098448, 0.12080690748689585, 29.77107368882408, 29.771420816187238), Parent_PIDs = (111, 90), theta = 0.004829031782559527, phi = 0.9978344614326173
pid = 22, p = (-0.04694244541383829, 0.06283184434022149, 9.34603686800334, 9.346365955381925), Parent_PIDs = (111, 90), theta = 0.008391710526343656, phi = 2.2124467615772034
pid = 11, p = (0.09726924640362393, 0.23011828160249131, 13.585173030914518, 13.587470046731722), Parent_PIDs = (-411, 90), theta = 0.01838793250975743, phi = 1.1708818683957953
pid = -12, p = (0.5264103322209398, -0.8416574374195364, 68.43865828838891, 68.44585775190998), Parent_PIDs = (-411, 90), theta = 0.014504250349187632, phi = 5.271308143143503
pid = 22, p = (-0.15833039480020103, 0.27006108323071626, 18.35811253746073, 18.36078150408273), Parent_PIDs = (111, 90), theta = 0.017050858441845063, phi = 2.1010637021805634
pid = 22, p = (-1.2632134469292704, 1.5150181396017295, 121.51584892359809, 121.53185807761908), Parent_PIDs = (111, 90), theta = 0.01623150866346999, phi = 2.265806570768939
pid = 22, p = (-0.2286096484670707, 0.5880599269208808, 31.49941915507683, 31.505737318086094), Parent_PIDs = (111, 90), theta = 0.020027320378097454, phi = 1.9415689635803166
pid = 22, p = (-0.02811972864659818, 0.16988139684187578, 12.223172607394208, 12.224385424154626), Parent_PIDs = (111, 90), theta = 0.014086485947620528, phi = 1.7348346208990124
pid = -321, p = (-0.5278533731383696, -0.10711238910978499, 23.85395427723807, 23.865141039817864), Parent_PIDs = (-313, 90), theta = 0.02257570774131813, phi = 3.3417950188559153
pid = 211, p = (0.07037195939150838, -0.327791874576624, 6.7541212045857675, 6.763877050689357), Parent_PIDs = (-313, 90), theta = 0.04959723507795204, phi = 4.923863924134592
pid = 130, p = (0.7252540490478651, -0.5983356584929431, 65.39165808684602, 65.40031010671862), Parent_PIDs = (311, 311), theta = 0.014377176736079167, phi = 5.5933843862091
pid = 22, p = (0.08753290374157066, -0.1351856656376808, 2.1102730000461625, 2.116409532239723), Parent_PIDs = (111, 90), theta = 0.07616959459907541, phi = 5.287005689082934
pid = 22, p = (0.04114903012898154, -0.05067265813650694, 2.9376904453991157, 2.938415578837076), Parent_PIDs = (111, 90), theta = 0.022216533022382145, phi = 5.394437961711692

pid = -11, p = (6.5395245761363565, -7.953601716780456, 796.9590110561224, 797.0255268595635), Parent_PIDs = (-11, 90), theta = 0.012919458843946378, phi = 5.400526181248468
pid = 22, p = (0.0006959626697902583, -0.0009168087676218446, 0.08660108614768604, 0.08660873526563628), Parent_PIDs = (22, 22), theta = 0.013290552177610269, phi = 5.36169778434574
pid = -211, p = (0.683052406519345, 0.13576146752641247, 9.802451867929541, 9.828150089110977), Parent_PIDs = (4, 2101), theta = 0.07092565842366254, phi = 0.1962001110264841
pid = 211, p = (-0.1126573037003124, -0.08866878022970658, 7.313658662827176, 7.316395057807596), Parent_PIDs = (4, 2101), theta = 0.0195999957058453, phi = 3.8083973592792066
pid = -211, p = (-0.4026202121228832, -0.3152833044799619, 3.948237377253503, 3.983662230829227), Parent_PIDs = (4, 2101), theta = 0.12880331411264423, phi = 3.8059302177240917
pid = 2212, p = (0.559581274373998, 0.2939064540519539, 1.0597626240642928, 1.550148256982878), Parent_PIDs = (4, 2101), theta = 0.5377872735827707, phi = 0.483623900516181
pid = 2212, p = (-1.744712205840338, 2.0713532633998093, 107.56014038178685, 107.59832096536454), Parent_PIDs = (1, -4), theta = 0.025173458470294466, phi = 2.270806329958942
pid = -321, p = (-0.24594674088502932, 0.3238787509561714, 35.58217872790609, 35.58792702886367), Parent_PIDs = (1, -4), theta = 0.01142877176628081, phi = 2.2202730594668028
pid = -211, p = (-0.543734464699493, 1.6859805026140589, 80.13425677967983, 80.15395665118388), Parent_PIDs = (-213, 90), theta = 0.022102927650578485, phi = 1.88276849291972
pid = 211, p = (-0.36985095709027416, 0.15938077696777136, 47.68362049550295, 47.68552542760305), Parent_PIDs = (213, 90), theta = 0.008445689587668594, phi = 2.7347079223916086
pid = -13, p = (-1.016846577671373, 0.31047600772928236, 23.08609824745022, 23.11080848089096), Parent_PIDs = (411, 90), theta = 0.046020726072850585, phi = 2.8452511355268637
pid = 14, p = (-0.0010366427309575158, -0.03804949204928048, 0.09570063866879899, 0.10299247892431745), Parent_PIDs = (411, 90), theta = 0.3785533259960106, phi = 4.685151130401717
pid = -2212, p = (-1.9371652839225353, 2.3313526342618722, 107.64943076226449, 107.6961842800152), Parent_PIDs = (-3122, 90), theta = 0.028150079995811098, phi = 2.2641080790715473
pid = 211, p = (-0.6185066756829454, 0.6322705964818364, 31.905887301577888, 31.918449851158652), Parent_PIDs = (-3122, 90), theta = 0.027714639648772726, phi = 2.3451906403725213
pid = 22, p = (-0.09970802588191527, -0.5500499641799975, 9.780278765356046, 9.79624159469305), Parent_PIDs = (221, 90), theta = 0.05709514499119231, phi = 4.533065346439538
pid = 22, p = (-0.06292682153398249, 0.10618771590892506, 0.8863937338503317, 0.8949466281781603), Parent_PIDs = (221, 90), theta = 0.1383628392882143, phi = 2.1057567509741992
pid = 22, p = (0.07793920847098448, 0.12080690748689585, 29.77107368882408, 29.771420816187238), Parent_PIDs = (111, 90), theta = 0.004829031782559527, phi = 0.9978344614326173
pid = 22, p = (-0.04694244541383829, 0.06283184434022149, 9.34603686800334, 9.346365955381925), Parent_PIDs = (111, 90), theta = 0.008391710526343656, phi = 2.2124467615772034
pid = 11, p = (0.09726924640362393, 0.23011828160249131, 13.585173030914518, 13.587470046731722), Parent_PIDs = (-411, 90), theta = 0.01838793250975743, phi = 1.1708818683957953
pid = -12, p = (0.5264103322209398, -0.8416574374195364, 68.43865828838891, 68.44585775190998), Parent_PIDs = (-411, 90), theta = 0.014504250349187632, phi = 5.271308143143503
pid = 22, p = (-0.15833039480020103, 0.27006108323071626, 18.35811253746073, 18.36078150408273), Parent_PIDs = (111, 90), theta = 0.017050858441845063, phi = 2.1010637021805634
pid = 22, p = (-1.2632134469292704, 1.5150181396017295, 121.51584892359809, 121.53185807761908), Parent_PIDs = (111, 90), theta = 0.01623150866346999, phi = 2.265806570768939
pid = 22, p = (-0.2286096484670707, 0.5880599269208808, 31.49941915507683, 31.505737318086094), Parent_PIDs = (111, 90), theta = 0.020027320378097454, phi = 1.9415689635803166
pid = 22, p = (-0.02811972864659818, 0.16988139684187578, 12.223172607394208, 12.224385424154626), Parent_PIDs = (111, 90), theta = 0.014086485947620528, phi = 1.7348346208990124
pid = -321, p = (-0.5278533731383696, -0.10711238910978499, 23.85395427723807, 23.865141039817864), Parent_PIDs = (-313, 90), theta = 0.02257570774131813, phi = 3.3417950188559153
pid = 211, p = (0.07037195939150838, -0.327791874576624, 6.7541212045857675, 6.763877050689357), Parent_PIDs = (-313, 90), theta = 0.04959723507795204, phi = 4.923863924134592
pid = 130, p = (0.7252540490478651, -0.5983356584929431, 65.39165808684602, 65.40031010671862), Parent_PIDs = (311, 311), theta = 0.014377176736079167, phi = 5.5933843862091
pid = 22, p = (0.08753290374157066, -0.1351856656376808, 2.1102730000461625, 2.116409532239723), Parent_PIDs = (111, 90), theta = 0.07616959459907541, phi = 5.287005689082934
pid = 22, p = (0.04114903012898154, -0.05067265813650694, 2.9376904453991157, 2.938415578837076), Parent_PIDs = (111, 90), theta = 0.022216533022382145, phi = 5.394437961711692

pid = -11, p = (6.5395245761363565, -7.953601716780456, 796.9590110561224, 797.0255268595635), Parent_PIDs = (-11, 90), theta = 0.012919458843946378, phi = 5.400526181248468
pid = 22, p = (0.0006959626697902583, -0.0009168087676218446, 0.08660108614768604, 0.08660873526563628), Parent_PIDs = (22, 22), theta = 0.013290552177610269, phi = 5.36169778434574
pid = -211, p = (0.683052406519345, 0.13576146752641247, 9.802451867929541, 9.828150089110977), Parent_PIDs = (4, 2101), theta = 0.07092565842366254, phi = 0.1962001110264841
pid = 211, p = (-0.1126573037003124, -0.08866878022970658, 7.313658662827176, 7.316395057807596), Parent_PIDs = (4, 2101), theta = 0.0195999957058453, phi = 3.8083973592792066
pid = -211, p = (-0.4026202121228832, -0.3152833044799619, 3.948237377253503, 3.983662230829227), Parent_PIDs = (4, 2101), theta = 0.12880331411264423, phi = 3.8059302177240917
pid = 2212, p = (0.559581274373998, 0.2939064540519539, 1.0597626240642928, 1.550148256982878), Parent_PIDs = (4, 2101), theta = 0.5377872735827707, phi = 0.483623900516181
pid = 2212, p = (-1.744712205840338, 2.0713532633998093, 107.56014038178685, 107.59832096536454), Parent_PIDs = (1, -4), theta = 0.025173458470294466, phi = 2.270806329958942
pid = -321, p = (-0.24594674088502932, 0.3238787509561714, 35.58217872790609, 35.58792702886367), Parent_PIDs = (1, -4), theta = 0.01142877176628081, phi = 2.2202730594668028
pid = -211, p = (-0.543734464699493, 1.6859805026140589, 80.13425677967983, 80.15395665118388), Parent_PIDs = (-213, 90), theta = 0.022102927650578485, phi = 1.88276849291972
pid = 211, p = (-0.36985095709027416, 0.15938077696777136, 47.68362049550295, 47.68552542760305), Parent_PIDs = (213, 90), theta = 0.008445689587668594, phi = 2.7347079223916086
pid = -13, p = (-1.016846577671373, 0.31047600772928236, 23.08609824745022, 23.11080848089096), Parent_PIDs = (411, 90), theta = 0.046020726072850585, phi = 2.8452511355268637
pid = 14, p = (-0.0010366427309575158, -0.03804949204928048, 0.09570063866879899, 0.10299247892431745), Parent_PIDs = (411, 90), theta = 0.3785533259960106, phi = 4.685151130401717
pid = -2212, p = (-1.9371652839225353, 2.3313526342618722, 107.64943076226449, 107.6961842800152), Parent_PIDs = (-3122, 90), theta = 0.028150079995811098, phi = 2.2641080790715473
pid = 211, p = (-0.6185066756829454, 0.6322705964818364, 31.905887301577888, 31.918449851158652), Parent_PIDs = (-3122, 90), theta = 0.027714639648772726, phi = 2.3451906403725213
pid = 22, p = (-0.09970802588191527, -0.5500499641799975, 9.780278765356046, 9.79624159469305), Parent_PIDs = (221, 90), theta = 0.05709514499119231, phi = 4.533065346439538
pid = 22, p = (-0.06292682153398249, 0.10618771590892506, 0.8863937338503317, 0.8949466281781603), Parent_PIDs = (221, 90), theta = 0.1383628392882143, phi = 2.1057567509741992
pid = 22, p = (0.07793920847098448, 0.12080690748689585, 29.77107368882408, 29.771420816187238), Parent_PIDs = (111, 90), theta = 0.004829031782559527, phi = 0.9978344614326173
pid = 22, p = (-0.04694244541383829, 0.06283184434022149, 9.34603686800334, 9.346365955381925), Parent_PIDs = (111, 90), theta = 0.008391710526343656, phi = 2.2124467615772034
pid = 11, p = (0.09726924640362393, 0.23011828160249131, 13.585173030914518, 13.587470046731722), Parent_PIDs = (-411, 90), theta = 0.01838793250975743, phi = 1.1708818683957953
pid = -12, p = (0.5264103322209398, -0.8416574374195364, 68.43865828838891, 68.44585775190998), Parent_PIDs = (-411, 90), theta = 0.014504250349187632, phi = 5.271308143143503
pid = 22, p = (-0.15833039480020103, 0.27006108323071626, 18.35811253746073, 18.36078150408273), Parent_PIDs = (111, 90), theta = 0.017050858441845063, phi = 2.1010637021805634
pid = 22, p = (-1.2632134469292704, 1.5150181396017295, 121.51584892359809, 121.53185807761908), Parent_PIDs = (111, 90), theta = 0.01623150866346999, phi = 2.265806570768939
pid = 22, p = (-0.2286096484670707, 0.5880599269208808, 31.49941915507683, 31.505737318086094), Parent_PIDs = (111, 90), theta = 0.020027320378097454, phi = 1.9415689635803166
pid = 22, p = (-0.02811972864659818, 0.16988139684187578, 12.223172607394208, 12.224385424154626), Parent_PIDs = (111, 90), theta = 0.014086485947620528, phi = 1.7348346208990124
pid = -321, p = (-0.5278533731383696, -0.10711238910978499, 23.85395427723807, 23.865141039817864), Parent_PIDs = (-313, 90), theta = 0.02257570774131813, phi = 3.3417950188559153
pid = 211, p = (0.07037195939150838, -0.327791874576624, 6.7541212045857675, 6.763877050689357), Parent_PIDs = (-313, 90), theta = 0.04959723507795204, phi = 4.923863924134592
pid = 130, p = (0.7252540490478651, -0.5983356584929431, 65.39165808684602, 65.40031010671862), Parent_PIDs = (311, 311), theta = 0.014377176736079167, phi = 5.5933843862091
pid = 22, p = (0.08753290374157066, -0.1351856656376808, 2.1102730000461625, 2.116409532239723), Parent_PIDs = (111, 90), theta = 0.07616959459907541, phi = 5.287005689082934
pid = 22, p = (0.04114903012898154, -0.05067265813650694, 2.9376904453991157, 2.938415578837076), Parent_PIDs = (111, 90), theta = 0.022216533022382145, phi = 5.394437961711692

pid = -11, p = (6.5395245761363565, -7.953601716780456, 796.9590110561224, 797.0255268595635), Parent_PIDs = (-11, 90), theta = 0.012919458843946378, phi = 5.400526181248468
pid = 22, p = (0.0006959626697902583, -0.0009168087676218446, 0.08660108614768604, 0.08660873526563628), Parent_PIDs = (22, 22), theta = 0.013290552177610269, phi = 5.36169778434574
pid = -211, p = (0.683052406519345, 0.13576146752641247, 9.802451867929541, 9.828150089110977), Parent_PIDs = (4, 2101), theta = 0.07092565842366254, phi = 0.1962001110264841
pid = 211, p = (-0.1126573037003124, -0.08866878022970658, 7.313658662827176, 7.316395057807596), Parent_PIDs = (4, 2101), theta = 0.0195999957058453, phi = 3.8083973592792066
pid = -211, p = (-0.4026202121228832, -0.3152833044799619, 3.948237377253503, 3.983662230829227), Parent_PIDs = (4, 2101), theta = 0.12880331411264423, phi = 3.8059302177240917
pid = 2212, p = (0.559581274373998, 0.2939064540519539, 1.0597626240642928, 1.550148256982878), Parent_PIDs = (4, 2101), theta = 0.5377872735827707, phi = 0.483623900516181
pid = 2212, p = (-1.744712205840338, 2.0713532633998093, 107.56014038178685, 107.59832096536454), Parent_PIDs = (1, -4), theta = 0.025173458470294466, phi = 2.270806329958942
pid = -321, p = (-0.24594674088502932, 0.3238787509561714, 35.58217872790609, 35.58792702886367), Parent_PIDs = (1, -4), theta = 0.01142877176628081, phi = 2.2202730594668028
pid = -211, p = (-0.543734464699493, 1.6859805026140589, 80.13425677967983, 80.15395665118388), Parent_PIDs = (-213, 90), theta = 0.022102927650578485, phi = 1.88276849291972
pid = 211, p = (-0.36985095709027416, 0.15938077696777136, 47.68362049550295, 47.68552542760305), Parent_PIDs = (213, 90), theta = 0.008445689587668594, phi = 2.7347079223916086
