Events for energy 566.072289 GeV:
Cross section pb: 1.7576457505543872
Total number of events: 999808

pid = -11, p = (-1.1478776444247256, -0.681123846814121, 108.146214322234, 108.15445078808804), Parent_PIDs = (-12, -3), theta = 0.012341443950664456, phi = 3.677127845713659
pid = 211, p = (-0.5324057117716459, 1.7210724847315582, 21.98527009000366, 22.059399970419342), Parent_PIDs = (113, 90), theta = 0.08176037441768266, phi = 1.870804601441811
pid = -211, p = (-0.4280153097422511, 0.6212448718028042, 14.725817667973033, 14.745790181316217), Parent_PIDs = (113, 90), theta = 0.05118603562631669, phi = 2.1740770696715854

pid = -11, p = (-0.4679202763501732, -3.944591033155496, 386.1338882599914, 386.15431942533615), Parent_PIDs = (-11, -11), theta = 0.010286864748634016, phi = 4.594317463821267
pid = 211, p = (-0.062298505970928016, -0.16196304032851305, 1.0216827969854791, 1.045671388551268), Parent_PIDs = (3, 2101), theta = 0.1682429677137319, phi = 4.345188098302739
pid = -211, p = (0.33364375050751116, 0.36960278235900557, 1.0245623830587625, 1.147663814302467), Parent_PIDs = (3, 2101), theta = 0.45237137230022434, phi = 0.836486565646102
pid = 211, p = (0.19933121890782365, 0.41770394644018494, 1.3547105945818623, 1.4383775935669068), Parent_PIDs = (3, 2101), theta = 0.32921075239239295, phi = 1.125548872408228
pid = -211, p = (-0.20437741144535443, -0.2145744348207371, 0.5866785091291069, 0.6719254217260231), Parent_PIDs = (3, 2101), theta = 0.4677194318477278, phi = 3.9513253809542586
pid = 2212, p = (0.5151254026926652, -0.28304323271233744, 2.115884920751412, 2.388050929701194), Parent_PIDs = (3, 2101), theta = 0.2709552534517072, phi = 5.780753156314167
pid = -321, p = (0.245317582644686, 0.39468622284215316, 7.348280928146443, 7.379492561973131), Parent_PIDs = (-323, 90), theta = 0.06315690690778372, phi = 1.0146810985063541
pid = 211, p = (-0.37114487940365276, -0.1016521643740167, 23.92925976894949, 23.932760696559725), Parent_PIDs = (213, 90), theta = 0.016079923372828715, phi = 3.4089248426548497
pid = 130, p = (-0.4919815398074275, 0.41232944311967396, 19.968508832161938, 19.98501994238194), Parent_PIDs = (311, 311), theta = 0.0321355547232514, phi = 2.444048190008362
pid = -211, p = (0.03471250132706526, 0.28849979051251307, 9.259361330587664, 9.264971080481383), Parent_PIDs = (-323, 90), theta = 0.03137206293274818, phi = 1.4510512496461367
pid = 130, p = (-0.15336040979296656, 0.36924220177553335, 7.174078309712736, 7.202421434826949), Parent_PIDs = (-311, -311), theta = 0.055674162231849386, phi = 1.9644550072900375
pid = 22, p = (0.2131103339537002, 0.1842739267999125, 3.729329681827536, 3.739956252457506), Parent_PIDs = (221, 90), theta = 0.07540170897928675, phi = 0.7129595841064749
pid = 13, p = (0.11592572786388092, 0.15181482956686654, 2.629645478655287, 2.638690185654507), Parent_PIDs = (221, 90), theta = 0.07251150248392046, phi = 0.9186482009421485
pid = -13, p = (0.3923309771899137, 1.3293092376260232, 20.904142194391007, 20.95030576301499), Parent_PIDs = (221, 90), theta = 0.06620558720663829, phi = 1.2838051253026304
pid = 22, p = (-0.2497194024635037, -0.3839207292197029, 2.3671363468014714, 2.411034921074337), Parent_PIDs = (111, 90), theta = 0.19111712875861506, phi = 4.135700840592593
pid = 22, p = (-0.016519834110628552, -0.05010493799320902, 0.1171041163938001, 0.12843980616116912), Parent_PIDs = (111, 90), theta = 0.4232882867938298, phi = 4.393907733199066
pid = 22, p = (0.2158380372670667, 0.716399143020937, 13.302115721712864, 13.323141388737605), Parent_PIDs = (111, 90), theta = 0.05618801654725137, phi = 1.278163966438169
pid = 22, p = (0.02540336708958213, 0.0072941873496161665, 0.5021053363039335, 0.5028004623839016), Parent_PIDs = (111, 90), theta = 0.052589495235899654, phi = 0.2796123484223758
pid = 22, p = (-0.02563261139793957, 0.1674214410321153, 3.4931693870664304, 3.4972731286564405), Parent_PIDs = (111, 90), theta = 0.04844876394341293, phi = 1.7227189407930665
pid = 22, p = (-0.24778402870123778, 0.3312724201592597, 7.297032358995053, 7.308749522966188), Parent_PIDs = (111, 90), theta = 0.05663211093417915, phi = 2.2130012211071435

pid = -11, p = (-0.4679202763501732, -3.944591033155496, 386.1338882599914, 386.15431942533615), Parent_PIDs = (-11, -11), theta = 0.010286864748634016, phi = 4.594317463821267
pid = 211, p = (-0.062298505970928016, -0.16196304032851305, 1.0216827969854791, 1.045671388551268), Parent_PIDs = (3, 2101), theta = 0.1682429677137319, phi = 4.345188098302739
pid = -211, p = (0.33364375050751116, 0.36960278235900557, 1.0245623830587625, 1.147663814302467), Parent_PIDs = (3, 2101), theta = 0.45237137230022434, phi = 0.836486565646102
pid = 211, p = (0.19933121890782365, 0.41770394644018494, 1.3547105945818623, 1.4383775935669068), Parent_PIDs = (3, 2101), theta = 0.32921075239239295, phi = 1.125548872408228
pid = -211, p = (-0.20437741144535443, -0.2145744348207371, 0.5866785091291069, 0.6719254217260231), Parent_PIDs = (3, 2101), theta = 0.4677194318477278, phi = 3.9513253809542586
pid = 2212, p = (0.5151254026926652, -0.28304323271233744, 2.115884920751412, 2.388050929701194), Parent_PIDs = (3, 2101), theta = 0.2709552534517072, phi = 5.780753156314167
pid = -321, p = (0.245317582644686, 0.39468622284215316, 7.348280928146443, 7.379492561973131), Parent_PIDs = (-323, 90), theta = 0.06315690690778372, phi = 1.0146810985063541
pid = 211, p = (-0.37114487940365276, -0.1016521643740167, 23.92925976894949, 23.932760696559725), Parent_PIDs = (213, 90), theta = 0.016079923372828715, phi = 3.4089248426548497
pid = 130, p = (-0.4919815398074275, 0.41232944311967396, 19.968508832161938, 19.98501994238194), Parent_PIDs = (311, 311), theta = 0.0321355547232514, phi = 2.444048190008362
pid = -211, p = (0.03471250132706526, 0.28849979051251307, 9.259361330587664, 9.264971080481383), Parent_PIDs = (-323, 90), theta = 0.03137206293274818, phi = 1.4510512496461367
pid = 130, p = (-0.15336040979296656, 0.36924220177553335, 7.174078309712736, 7.202421434826949), Parent_PIDs = (-311, -311), theta = 0.055674162231849386, phi = 1.9644550072900375
pid = 22, p = (0.2131103339537002, 0.1842739267999125, 3.729329681827536, 3.739956252457506), Parent_PIDs = (221, 90), theta = 0.07540170897928675, phi = 0.7129595841064749
pid = 13, p = (0.11592572786388092, 0.15181482956686654, 2.629645478655287, 2.638690185654507), Parent_PIDs = (221, 90), theta = 0.07251150248392046, phi = 0.9186482009421485
pid = -13, p = (0.3923309771899137, 1.3293092376260232, 20.904142194391007, 20.95030576301499), Parent_PIDs = (221, 90), theta = 0.06620558720663829, phi = 1.2838051253026304
pid = 22, p = (-0.2497194024635037, -0.3839207292197029, 2.3671363468014714, 2.411034921074337), Parent_PIDs = (111, 90), theta = 0.19111712875861506, phi = 4.135700840592593
pid = 22, p = (-0.016519834110628552, -0.05010493799320902, 0.1171041163938001, 0.12843980616116912), Parent_PIDs = (111, 90), theta = 0.4232882867938298, phi = 4.393907733199066
pid = 22, p = (0.2158380372670667, 0.716399143020937, 13.302115721712864, 13.323141388737605), Parent_PIDs = (111, 90), theta = 0.05618801654725137, phi = 1.278163966438169
pid = 22, p = (0.02540336708958213, 0.0072941873496161665, 0.5021053363039335, 0.5028004623839016), Parent_PIDs = (111, 90), theta = 0.052589495235899654, phi = 0.2796123484223758
pid = 22, p = (-0.02563261139793957, 0.1674214410321153, 3.4931693870664304, 3.4972731286564405), Parent_PIDs = (111, 90), theta = 0.04844876394341293, phi = 1.7227189407930665
pid = 22, p = (-0.24778402870123778, 0.3312724201592597, 7.297032358995053, 7.308749522966188), Parent_PIDs = (111, 90), theta = 0.05663211093417915, phi = 2.2130012211071435

pid = -11, p = (-0.4679202763501732, -3.944591033155496, 386.1338882599914, 386.15431942533615), Parent_PIDs = (-11, -11), theta = 0.010286864748634016, phi = 4.594317463821267
pid = 211, p = (-0.062298505970928016, -0.16196304032851305, 1.0216827969854791, 1.045671388551268), Parent_PIDs = (3, 2101), theta = 0.1682429677137319, phi = 4.345188098302739
pid = -211, p = (0.33364375050751116, 0.36960278235900557, 1.0245623830587625, 1.147663814302467), Parent_PIDs = (3, 2101), theta = 0.45237137230022434, phi = 0.836486565646102
pid = 211, p = (0.19933121890782365, 0.41770394644018494, 1.3547105945818623, 1.4383775935669068), Parent_PIDs = (3, 2101), theta = 0.32921075239239295, phi = 1.125548872408228
pid = -211, p = (-0.20437741144535443, -0.2145744348207371, 0.5866785091291069, 0.6719254217260231), Parent_PIDs = (3, 2101), theta = 0.4677194318477278, phi = 3.9513253809542586
pid = 2212, p = (0.5151254026926652, -0.28304323271233744, 2.115884920751412, 2.388050929701194), Parent_PIDs = (3, 2101), theta = 0.2709552534517072, phi = 5.780753156314167
pid = -321, p = (0.245317582644686, 0.39468622284215316, 7.348280928146443, 7.379492561973131), Parent_PIDs = (-323, 90), theta = 0.06315690690778372, phi = 1.0146810985063541
pid = 211, p = (-0.37114487940365276, -0.1016521643740167, 23.92925976894949, 23.932760696559725), Parent_PIDs = (213, 90), theta = 0.016079923372828715, phi = 3.4089248426548497
pid = 130, p = (-0.4919815398074275, 0.41232944311967396, 19.968508832161938, 19.98501994238194), Parent_PIDs = (311, 311), theta = 0.0321355547232514, phi = 2.444048190008362
pid = -211, p = (0.03471250132706526, 0.28849979051251307, 9.259361330587664, 9.264971080481383), Parent_PIDs = (-323, 90), theta = 0.03137206293274818, phi = 1.4510512496461367
pid = 130, p = (-0.15336040979296656, 0.36924220177553335, 7.174078309712736, 7.202421434826949), Parent_PIDs = (-311, -311), theta = 0.055674162231849386, phi = 1.9644550072900375
pid = 22, p = (0.2131103339537002, 0.1842739267999125, 3.729329681827536, 3.739956252457506), Parent_PIDs = (221, 90), theta = 0.07540170897928675, phi = 0.7129595841064749
pid = 13, p = (0.11592572786388092, 0.15181482956686654, 2.629645478655287, 2.638690185654507), Parent_PIDs = (221, 90), theta = 0.07251150248392046, phi = 0.9186482009421485
pid = -13, p = (0.3923309771899137, 1.3293092376260232, 20.904142194391007, 20.95030576301499), Parent_PIDs = (221, 90), theta = 0.06620558720663829, phi = 1.2838051253026304
pid = 22, p = (-0.2497194024635037, -0.3839207292197029, 2.3671363468014714, 2.411034921074337), Parent_PIDs = (111, 90), theta = 0.19111712875861506, phi = 4.135700840592593
pid = 22, p = (-0.016519834110628552, -0.05010493799320902, 0.1171041163938001, 0.12843980616116912), Parent_PIDs = (111, 90), theta = 0.4232882867938298, phi = 4.393907733199066
pid = 22, p = (0.2158380372670667, 0.716399143020937, 13.302115721712864, 13.323141388737605), Parent_PIDs = (111, 90), theta = 0.05618801654725137, phi = 1.278163966438169
pid = 22, p = (0.02540336708958213, 0.0072941873496161665, 0.5021053363039335, 0.5028004623839016), Parent_PIDs = (111, 90), theta = 0.052589495235899654, phi = 0.2796123484223758
pid = 22, p = (-0.02563261139793957, 0.1674214410321153, 3.4931693870664304, 3.4972731286564405), Parent_PIDs = (111, 90), theta = 0.04844876394341293, phi = 1.7227189407930665
pid = 22, p = (-0.24778402870123778, 0.3312724201592597, 7.297032358995053, 7.308749522966188), Parent_PIDs = (111, 90), theta = 0.05663211093417915, phi = 2.2130012211071435

pid = -11, p = (-0.4679202763501732, -3.944591033155496, 386.1338882599914, 386.15431942533615), Parent_PIDs = (-11, -11), theta = 0.010286864748634016, phi = 4.594317463821267
pid = 211, p = (-0.062298505970928016, -0.16196304032851305, 1.0216827969854791, 1.045671388551268), Parent_PIDs = (3, 2101), theta = 0.1682429677137319, phi = 4.345188098302739
pid = -211, p = (0.33364375050751116, 0.36960278235900557, 1.0245623830587625, 1.147663814302467), Parent_PIDs = (3, 2101), theta = 0.45237137230022434, phi = 0.836486565646102
pid = 211, p = (0.19933121890782365, 0.41770394644018494, 1.3547105945818623, 1.4383775935669068), Parent_PIDs = (3, 2101), theta = 0.32921075239239295, phi = 1.125548872408228
pid = -211, p = (-0.20437741144535443, -0.2145744348207371, 0.5866785091291069, 0.6719254217260231), Parent_PIDs = (3, 2101), theta = 0.4677194318477278, phi = 3.9513253809542586
pid = 2212, p = (0.5151254026926652, -0.28304323271233744, 2.115884920751412, 2.388050929701194), Parent_PIDs = (3, 2101), theta = 0.2709552534517072, phi = 5.780753156314167
pid = -321, p = (0.245317582644686, 0.39468622284215316, 7.348280928146443, 7.379492561973131), Parent_PIDs = (-323, 90), theta = 0.06315690690778372, phi = 1.0146810985063541
pid = 211, p = (-0.37114487940365276, -0.1016521643740167, 23.92925976894949, 23.932760696559725), Parent_PIDs = (213, 90), theta = 0.016079923372828715, phi = 3.4089248426548497
pid = 130, p = (-0.4919815398074275, 0.41232944311967396, 19.968508832161938, 19.98501994238194), Parent_PIDs = (311, 311), theta = 0.0321355547232514, phi = 2.444048190008362
pid = -211, p = (0.03471250132706526, 0.28849979051251307, 9.259361330587664, 9.264971080481383), Parent_PIDs = (-323, 90), theta = 0.03137206293274818, phi = 1.4510512496461367
pid = 130, p = (-0.15336040979296656, 0.36924220177553335, 7.174078309712736, 7.202421434826949), Parent_PIDs = (-311, -311), theta = 0.055674162231849386, phi = 1.9644550072900375
pid = 22, p = (0.2131103339537002, 0.1842739267999125, 3.729329681827536, 3.739956252457506), Parent_PIDs = (221, 90), theta = 0.07540170897928675, phi = 0.7129595841064749
pid = 13, p = (0.11592572786388092, 0.15181482956686654, 2.629645478655287, 2.638690185654507), Parent_PIDs = (221, 90), theta = 0.07251150248392046, phi = 0.9186482009421485
pid = -13, p = (0.3923309771899137, 1.3293092376260232, 20.904142194391007, 20.95030576301499), Parent_PIDs = (221, 90), theta = 0.06620558720663829, phi = 1.2838051253026304
pid = 22, p = (-0.2497194024635037, -0.3839207292197029, 2.3671363468014714, 2.411034921074337), Parent_PIDs = (111, 90), theta = 0.19111712875861506, phi = 4.135700840592593
pid = 22, p = (-0.016519834110628552, -0.05010493799320902, 0.1171041163938001, 0.12843980616116912), Parent_PIDs = (111, 90), theta = 0.4232882867938298, phi = 4.393907733199066
pid = 22, p = (0.2158380372670667, 0.716399143020937, 13.302115721712864, 13.323141388737605), Parent_PIDs = (111, 90), theta = 0.05618801654725137, phi = 1.278163966438169
pid = 22, p = (0.02540336708958213, 0.0072941873496161665, 0.5021053363039335, 0.5028004623839016), Parent_PIDs = (111, 90), theta = 0.052589495235899654, phi = 0.2796123484223758
pid = 22, p = (-0.02563261139793957, 0.1674214410321153, 3.4931693870664304, 3.4972731286564405), Parent_PIDs = (111, 90), theta = 0.04844876394341293, phi = 1.7227189407930665
pid = 22, p = (-0.24778402870123778, 0.3312724201592597, 7.297032358995053, 7.308749522966188), Parent_PIDs = (111, 90), theta = 0.05663211093417915, phi = 2.2130012211071435

pid = -11, p = (-0.4679202763501732, -3.944591033155496, 386.1338882599914, 386.15431942533615), Parent_PIDs = (-11, -11), theta = 0.010286864748634016, phi = 4.594317463821267
pid = 211, p = (-0.062298505970928016, -0.16196304032851305, 1.0216827969854791, 1.045671388551268), Parent_PIDs = (3, 2101), theta = 0.1682429677137319, phi = 4.345188098302739
pid = -211, p = (0.33364375050751116, 0.36960278235900557, 1.0245623830587625, 1.147663814302467), Parent_PIDs = (3, 2101), theta = 0.45237137230022434, phi = 0.836486565646102
pid = 211, p = (0.19933121890782365, 0.41770394644018494, 1.3547105945818623, 1.4383775935669068), Parent_PIDs = (3, 2101), theta = 0.32921075239239295, phi = 1.125548872408228
pid = -211, p = (-0.20437741144535443, -0.2145744348207371, 0.5866785091291069, 0.6719254217260231), Parent_PIDs = (3, 2101), theta = 0.4677194318477278, phi = 3.9513253809542586
pid = 2212, p = (0.5151254026926652, -0.28304323271233744, 2.115884920751412, 2.388050929701194), Parent_PIDs = (3, 2101), theta = 0.2709552534517072, phi = 5.780753156314167
pid = -321, p = (0.245317582644686, 0.39468622284215316, 7.348280928146443, 7.379492561973131), Parent_PIDs = (-323, 90), theta = 0.06315690690778372, phi = 1.0146810985063541
pid = 211, p = (-0.37114487940365276, -0.1016521643740167, 23.92925976894949, 23.932760696559725), Parent_PIDs = (213, 90), theta = 0.016079923372828715, phi = 3.4089248426548497
pid = 130, p = (-0.4919815398074275, 0.41232944311967396, 19.968508832161938, 19.98501994238194), Parent_PIDs = (311, 311), theta = 0.0321355547232514, phi = 2.444048190008362
pid = -211, p = (0.03471250132706526, 0.28849979051251307, 9.259361330587664, 9.264971080481383), Parent_PIDs = (-323, 90), theta = 0.03137206293274818, phi = 1.4510512496461367
pid = 130, p = (-0.15336040979296656, 0.36924220177553335, 7.174078309712736, 7.202421434826949), Parent_PIDs = (-311, -311), theta = 0.055674162231849386, phi = 1.9644550072900375
pid = 22, p = (0.2131103339537002, 0.1842739267999125, 3.729329681827536, 3.739956252457506), Parent_PIDs = (221, 90), theta = 0.07540170897928675, phi = 0.7129595841064749
pid = 13, p = (0.11592572786388092, 0.15181482956686654, 2.629645478655287, 2.638690185654507), Parent_PIDs = (221, 90), theta = 0.07251150248392046, phi = 0.9186482009421485
pid = -13, p = (0.3923309771899137, 1.3293092376260232, 20.904142194391007, 20.95030576301499), Parent_PIDs = (221, 90), theta = 0.06620558720663829, phi = 1.2838051253026304
pid = 22, p = (-0.2497194024635037, -0.3839207292197029, 2.3671363468014714, 2.411034921074337), Parent_PIDs = (111, 90), theta = 0.19111712875861506, phi = 4.135700840592593
