Energy,Cross_section_pb,pid,momentum,parent_pids,theta,phi
,,-211,"(-0.3411881285212742, -1.098198435927804, 14.482644643291406, 14.528899641489557)","(-213, 90)",0.07923760878970641,4.411163182515366
,,22,"(-0.5554588762981764, -0.015015537645415439, 1.9733118254725495, 2.0500535578806267)","(111, 90)",0.2744810527121226,3.1686187436880444
,,22,"(-0.09872104011171029, -0.03194436265369264, 0.2208775990034143, 0.24403524296216228)","(111, 90)",0.4391689457421564,3.454541587405247
,,22,"(-0.6449325630556549, -0.4789583302682776, 6.765451881137443, 6.812978662010402)","(111, 90)",0.11818666380842303,3.780372305822788
,,22,"(-0.10104880354657163, -0.15327569364304633, 1.6316444138297894, 1.641940252305761)","(111, 90)",0.1120454906438842,4.1295303859292485
,,,,,,
,,-13,"(-1.872007343337431, 0.6207896724565509, 18.86473939214342, 18.96785037056191)","(-13, 90)",0.10416875879650568,2.8213874910944483
,,39,"(-0.8044533264155865, 0.06009159962776539, 31.590790987042517, 31.601339849178704)","(39, 39)",0.025530203184759258,3.067032449603441
,,22,"(-1.4709446020482508e-05, 6.482914136557258e-06, 1.147427251272604e-06, 1.611560012002092e-05)","(22, 22)",1.4995362481104613,2.7264732103820184
,,2212,"(0.846050363948582, -0.4632251943476152, 2.54704180303108, 2.880651200389199)","(1, 2101)",0.3620094283497969,5.7822520317598265
,,-211,"(0.9749111655056855, -0.2943369767708244, 9.870435464597197, 9.923812880249221)","(-213, 90)",0.102810419993288,5.989975687529178
,,211,"(0.10809039130424407, 0.007300190279915075, 5.786221852980479, 5.788918719612435)","(113, 90)",0.018721019742918798,0.06743542026734929
,,-211,"(-0.007711984652339746, -0.16308136082532101, 0.2207532393950321, 0.3080045171086243)","(113, 90)",0.6367957387530677,4.665134998514887
,,22,"(0.1172515694605985, 0.14348299904915143, 0.19784594481733422, 0.2710688463062031)","(111, 90)",0.7526595719172472,0.8856666567580891
,,22,"(0.06655825086947231, 0.37569876746386166, 0.3755381986773495, 0.5353582943211926)","(111, 90)",0.7933372460388571,1.39545701690115
,,22,"(0.387987201700137, -0.16468408229457132, 1.0047516758102482, 1.0895782880031204)","(111, 90)",0.39720117346193295,5.881774241732743
,,22,"(0.18333842106266002, -0.12204209755304908, 0.8010992684301599, 0.8308232592388317)","(111, 90)",0.2682981065597369,5.695876003913504
,,,,,,
,,-13,"(-0.888701216121466, -2.3554136989049983, 36.61364345586121, 36.7002427061873)","(-13, 90)",0.0686502401832749,4.351602049930508
,,39,"(-1.3905588805048075, 1.6416309738618498, 17.83024334043252, 17.960012047743394)","(39, 39)",0.12008074591831489,2.273580718180441
,,22,"(0.006136429764885657, -0.008641789099507505, 0.10682032667386464, 0.1073448577241169)","(22, 22)",0.09889787956715303,5.329853301587564
,,2112,"(0.917667608644256, -0.19729315284352622, 7.37762131819587, 7.496207476298396)","(3, 2101)",0.12654764156758672,6.071414753966709
,,22,"(0.8061362181466101, 0.6607076974372458, 4.143537096798597, 4.27262096800157)","(111, 90)",0.24643552617277228,0.6865772777255762
,,22,"(0.05520273290127283, 0.0065570930754616855, 0.22213809069025497, 0.2289883589287489)","(111, 90)",0.24521709573010436,0.11822808051306795
,,22,"(0.4375938582430047, 0.07529329300616636, 0.1538644873643778, 0.46992738291741865)","(111, 90)",1.2372226116152374,0.17039359516504443
,,22,"(0.11184380895999974, -0.034269439909826074, -0.0031306804456613935, 0.11701808951810388)","(111, 90)",1.597553335490641,5.985863283518028
,,211,"(0.17059035084495444, 0.08310511327700694, 1.627000921661052, 1.643964510456384)","(310, 90)",0.11610507538043754,0.4533244529058139
,,-211,"(-0.2259109108787122, 0.12832391010012725, 3.1874806171200203, 3.2010959427941637)","(310, 90)",0.08133063775801734,2.6250131755354067
,,,,,,
,,-13,"(1.6348564136682695, 0.21539959028044514, 30.3678621485316, 30.41278297007071)","(14, 2)",0.05424706709784477,0.13099989759726688
,,39,"(1.794546043475953, 0.19845584562823823, 29.129888051908257, 29.186058436573497)","(39, 39)",0.06190135300696399,0.11014078341826254
,,-211,"(-3.295201318072185, 0.31709017153754593, 8.90729188788595, 9.503590188155698)","(1, 2101)",0.3558331754121478,3.04566017105234
,,2212,"(-0.1342011390720349, -0.7309456074462217, 2.8541768860262247, 3.0949907457696075)","(1, 2101)",0.25472151803460025,4.530811850959547
,,,,,,
,,-13,"(-1.2377805094501453, -2.4900859137762144, 36.837937673283534, 36.94289437095967)","(14, 2)",0.07534343141835559,4.25107732825029
,,39,"(0.2746954769606033, 0.1107825029141341, 11.324731560235417, 11.329303782711579)","(39, 39)",0.0261485770676016,0.38334112844219803
,,-211,"(-0.005999372063452302, 0.01744830017938922, 2.2713528577669937, 2.2757117622912157)","(1, 2101)",0.008123129043575629,1.9019702523608975
,,321,"(0.8836489620367529, 1.1406638425100395, 7.836274719901709, 7.983286974541815)","(1, 2101)",0.18209079021588254,0.9116864871927446
,,2112,"(-0.34240745439086206, -0.28466511499353353, 2.0361682525934173, 2.286274268386459)","(1, 2101)",0.2152974040020458,3.8351673738824705
,,211,"(0.5554153330095762, 0.6986000433963802, 4.5872584329089054, 4.675355379858245)","(223, 90)",0.19215669131698493,0.8990867899003708
,,-211,"(-0.015918737416099726, 0.09994018860506565, 1.1955296861794993, 1.2078958824897912)","(223, 90)",0.08444738687822478,1.7287520600801645
,,22,"(-0.22637108812183168, 0.13747073729253184, 1.2621453508383607, 1.2896328779121988)","(111, 90)",0.20683508271297732,2.595837068041708
,,22,"(-0.006840229393907063, 0.07764398119826993, 0.4827172324737255, 0.4889696341099015)","(111, 90)",0.16008894730681777,1.6586668254154804
,,211,"(0.06334855584077251, -0.029893374556867695, 0.17442538440474908, 0.2341167507767287)","(310, 90)",0.3818764027986165,5.842279773598316
,,-211,"(-0.44171619845291865, 0.03406998876126155, 0.7338308610216546, 0.8684822862889447)","(310, 90)",0.5431501139879633,3.064614118139926
,,22,"(0.47158019369751764, 0.49328634161016943, 2.3990979875362983, 2.49427152645971)","(111, 90)",0.27713536421724666,0.8078908983484668
,,22,"(0.028345067743999766, -0.00526152314062743, 0.11774897520781107, 0.12122684378330148)","(111, 90)",0.24011316571559288,6.099650316486112
,,,,,,
,,-13,"(0.09749995512645714, -1.6431047769418996, 8.500820305844174, 8.659353870648294)","(14, 2)",0.19126098902183364,4.771658335549793
,,39,"(-0.907431715088387, -1.138454277345705, 55.21813710241675, 55.23746938846858)","(39, 39)",0.026359394495358037,4.039435049461379
,,2112,"(0.9492688473411778, 1.3018721956835206, 5.206326832410197, 5.530335742900304)","(1, 2101)",0.3001226518349302,0.940768917601686
,,22,"(-0.16540918175792746, 1.2512718547791974, 1.993857862271725, 2.3597691893308497)","(111, 90)",0.5643477190811355,1.7022271213650633
,,22,"(0.026072094378680095, 0.22841500382488508, 0.3400768714092505, 0.41049414922154137)","(111, 90)",0.5944488590068389,1.457144675029995
,,,,,,
,,-13,"(0.1411426466245922, 1.556009511962822, 17.90007211634958, 17.968439905960974)","(14, 2)",0.08706378775390448,1.4803357992597612
,,39,"(-0.2101792739048328, 0.405558473345356, 17.178973859587998, 17.185506823845646)","(39, 39)",0.026583537989602068,2.048934382621135
,,-211,"(0.5495683612717582, -0.7827167913722973, 5.600917710485367, 5.683698614787356)","(1, 2103)",0.16912379154818297,5.324542549084954
,,-211,"(-0.2165722114563127, -0.4311246028986645, 10.204339978901528, 10.216692524291195)","(1, 2103)",0.04724513569525968,4.246869126708692
,,2212,"(0.10203534302940187, -0.18935573797588232, 1.445042534479023, 1.7363079583083978)","(1, 2103)",0.1477668388980282,5.2066355547793375
,,211,"(0.08685232462100591, -0.17373908024316423, 0.32179680476033273, 0.4009508233558986)","(213, 90)",0.5430667904516254,5.1759573156475
,,22,"(-0.10892775554714192, -0.019488221414693335, 2.4238143083020622, 2.4263389804048927)","(111, 90)",0.045622535294809634,3.3186292137502282
,,22,"(-0.4822464112289085, -0.37693690653536605, 11.060284654428198, 11.077208117103856)","(111, 90)",0.05528403861073618,3.8050298308147066
,,211,"(0.13247166830329507, 0.38074731506761444, 0.24364625480341465, 0.4912845847510238)","(223, 90)",1.027162553659136,1.2359708825884292
,,-211,"(0.048243887387153725, 0.11586591278001947, 0.4180406683458514, 0.45824684145732797)","(223, 90)",0.2916681096330505,1.1762521503902128
,,22,"(-0.09413537578789041, -0.24358102514901123, 3.2157576268052726, 3.2263431775221387)","(111, 90)",0.08102802627666215,4.343605472691168
,,22,"(0.04200554265279892, -0.10330681050113683, 1.0306720740860305, 1.0366878445367607)","(111, 90)",0.10778215423809459,5.098580284852811
,,22,"(0.01900159551508322, -0.04916676721602746, -0.0035690945640390187, 0.05283152531018682)","(111, 90)",1.6384039706408602,5.081179462881872
,,22,"(-0.00926034148000407, -0.08876526984956663, 0.21942947758146034, 0.23688461893391313)","(111, 90)",0.38628853815894315,4.608441070762357
,,,,,,
,,-13,"(1.0132016311755385, 0.5693671257010959, 42.35688776496197, 42.37296144522389)","(14, 2)",0.027431877335460556,0.5119704096125576
,,39,"(0.8114943663632798, 1.0114600054575271, 6.5480783454498, 6.676432684374518)","(39, 39)",0.19550640337682734,0.894654515771334
,,-211,"(-0.5604531536404792, -0.5170694040785018, 5.807909019563651, 5.859415966671802)","(1, 2101)",0.13054681646444882,3.8867500541870217
,,-321,"(-0.051082146352828726, -0.04603066771836911, 0.8829065837693432, 1.013889632114789)","(1, 2101)",0.07772446850244213,3.8750210528434974
,,2212,"(-0.12489336570804555, -0.43405066183890606, 1.2722940548972965, 1.6441049494687623)","(1, 2101)",0.3411203519674776,4.43221828591677
,,211,"(-0.37811405361893025, 0.09839760461578623, 2.2999004526252955, 2.3370225080268905)","(323, 90)",0.16827368595625028,2.8870067321849
,,130,"(-0.6026175610380008, -0.25463259839711494, 9.773567406983615, 9.808069191027876)","(311, 311)",0.06683656955973885,3.5413814396144865
,,211,"(-0.12969649649071702, -0.12281708268369576, 1.140309569007897, 1.162622430143112)","(223, 90)",0.15537932859630188,3.8997538162234253
,,-211,"(0.22372995844758775, -0.09204538081320614, 0.5911416607411011, 0.6538009593138832)","(223, 90)",0.3884546165379816,5.892879144197032
,,22,"(-0.1675088925706002, -0.18646495195517576, 0.35891219878507014, 0.43777434122457254)","(111, 90)",0.6096357400411898,3.9804918591130503
,,22,"(-0.03406028656680388, -0.026113988289439352, 0.2273119175670544, 0.23132823297947233)","(111, 90)",0.18661431031800557,3.795695753391696
,,,,,,
,,-13,"(0.5425980673403413, 1.4302883584980046, 10.18929994660294, 10.304034883897621)","(14, 2)",0.14902007714466137,1.2082063118819617
,,39,"(0.3816155209583543, 0.5445247901544377, 9.922303775223492, 9.94535563880446)","(39, 39)",0.06691405830960823,0.9595181974549026
,,211,"(0.09856799535303243, -1.3614607821721219, 11.866022600836498, 11.945093689861258)","(1, 2101)",0.11453292606008506,4.78466158576936
,,-211,"(-0.254662387452332, 0.3217715116265122, 2.888090672626, 2.9204344463601024)","(1, 2101)",0.14113991475607407,2.240295044163014
,,211,"(-0.3322317411215101, 0.24827337415285994, 2.1084383923472885, 2.1533717369153647)","(1, 2101)",0.19422970739537151,2.499828363695101
,,2212,"(-0.012500169592829957, 0.11302000563248041, 0.6432571889978962, 1.1432673265734898)","(1, 2101)",0.17496345655002107,1.6809500137229392
,,-211,"(-0.09724464788333612, 0.06914170828599368, 0.553083311691477, 0.5827675625309553)","(1, 2101)",0.21247837257209773,2.5235170102441256
,,-211,"(-0.14090858546666485, -0.015876736654739765, 7.486014448117322, 7.488658050849053)","(-213, 90)",0.018939751944904864,3.2537934569205027
,,211,"(-0.1412740718496067, -0.4338954400702794, 3.7656535909562323, 3.795767428106248)","(113, 90)",0.12059027393648636,4.397619255778626
,,-211,"(-0.05565528104568263, 0.053799397839597016, 0.1843163419387761, 0.2438117805231509)","(113, 90)",0.3976021959836968,2.373148588475988
,,22,"(0.07231992869335627, -0.5083569485698014, 11.643083485113603, 11.654400456504426)","(111, 90)",0.04407276401491839,4.853702847634212
,,22,"(-0.060624627933121865, -0.46122923872294236, 10.009655219900555, 10.020459339643438)","(111, 90)",0.046441357567928186,4.581696769647348
,,,,,,
,,-13,"(0.5828483049228473, 1.1942162262712777, 31.625125023258665, 31.653207757097583)","(14, 2)",0.04199436708285154,1.1167468483534868
,,39,"(0.2450648638651173, 0.8596452296753297, 22.62084102065665, 22.638845909449174)","(39, 39)",0.03949584699812188,1.2930861915058334
,,211,"(-0.29535042088388264, 0.11256129643747859, 0.627112384221736, 0.7159969580356068)","(113, 90)",0.46685266264929753,2.7774751811014764
,,-211,"(0.15818861419390862, 0.873943842675019, 1.1667579179927179, 1.4729580109116716)","(113, 90)",0.6506354543925312,1.3917296464220101
,,130,"(-0.2696503058536117, -2.0507462303835227, 9.094585972330606, 9.340095347965768)","(311, 311)",0.22362787746948576,4.581650129085869
,,2112,"(-0.18691869573734957, -0.551864046748712, 4.51348660910615, 4.646917868909515)","(3122, 90)",0.12838304934625236,4.385812418315983
,,22,"(-0.2847685228704725, -0.3065944519181061, 1.0606531270585016, 1.1402097725873834)","(111, 90)",0.37576729767410116,3.963881910488706
,,22,"(0.010170569398137028, -0.02252593176554027, 0.132047195674115, 0.13434031401327784)","(111, 90)",0.18503111218239635,5.136493708134488
,,22,"(-0.031845362982794376, -0.08213700967236007, 0.13673241531609412, 0.16265413889476088)","(111, 90)",0.5723456574446928,4.3425218775869725
,,22,"(0.07226095594810132, -0.026498924570860324, 0.2818773087368456, 0.2921962627048343)","(111, 90)",0.26655200964926234,5.931700981182955
,,,,,,
,,-13,"(-0.24422625420166685, -1.9213388759362369, 48.952658829249806, 48.99107224819593)","(14, 2)",0.03954410608139633,4.58595449551862
,,39,"(0.04293683851405444, -0.35813262927487616, 13.2581581099119, 13.26366118163578)","(39, 39)",0.027198978955620064,4.831710340735817
,,2212,"(-0.07262624391239833, 0.5694416475256496, 1.5107488052083355, 1.868756513454861)","(1, 2101)",0.36312952652037284,1.697650863518498
,,-211,"(-0.2782087219221232, -0.14273820764442458, 1.5710541315725273, 1.6079381698641875)","(-213, 90)",0.19646385792562507,3.6156348458249203
,,22,"(-0.04517985148544494, 0.23971598653105614, 1.716125997238941, 1.7333763040892634)","(111, 90)",0.14119776132687883,1.7570835030446899
,,22,"(-0.006226925869039519, 0.5277288418617754, 2.651693249375139, 2.7037036808644976)","(111, 90)",0.196462356587996,1.5825952591486812
,,22,"(0.03914868445122093, 0.07666215074124152, 0.17517198080249183, 0.1951792194594565)","(111, 90)",0.4567445727114378,1.0986530901501412
,,22,"(0.5643824744253946, 1.0086610861958123, 1.4236078709929587, 1.8337350230056007)","(111, 90)",0.6819528717516,1.060661087411971
,,,,,,
,,-13,"(-2.332294049231515, 0.11651052718052445, 44.84443328005901, 44.90531739649869)","(14, 2)",0.0520264146829763,3.0916788130232282
,,39,"(0.18187210336393655, 0.31578901135296317, 19.026455416678413, 19.030361394521144)","(39, 39)",0.019150861534942804,1.0482640310664317
,,2112,"(0.49755754780899675, -0.12438359110537717, 2.329436080944032, 2.5636105459335794)","(1, 2101)",0.21671131832234242,6.038217607467262
,,211,"(0.49456320398455733, 0.31616194591188573, 0.929312814738291, 1.1079951404744814)","(113, 90)",0.5633550114571289,0.5687987685391213
,,-211,"(-0.025451518275335705, 0.10543510590595379, 1.5335375562698992, 1.543690889631138)","(113, 90)",0.07061009324367416,1.8076600110871825
,,211,"(0.05841748224787055, -0.10457402485276751, 0.24964155523523834, 0.31007905428512267)","(223, 90)",0.4473785527254858,5.221828617704111
,,-211,"(0.7499262395829509, -0.6450376697800029, 1.812690852187348, 2.06973207704619)","(223, 90)",0.49953054728486285,5.572836805292676
,,22,"(0.31156897281103957, 0.029194089434744705, 0.5091545605039396, 0.597633571813373)","(111, 90)",0.5510961446185698,0.09342746052746033
,,22,"(0.06384001770749985, -0.009095394047924376, 0.02455685773593823, 0.06900227036586563)","(111, 90)",1.2069356662789608,6.141666034620805
,,,,,,
,,-13,"(-1.3552146568638963, 2.72870955477621, 24.993948504908307, 25.17917966300955)","(14, 2)",0.12129960298310637,2.031760656787514
,,39,"(0.49665789993620824, -0.010318778447553719, 2.5116133880261837, 2.563362299642075)","(39, 39)",0.19526700425499055,6.2624118651414875
,,-211,"(0.3033516226862595, -0.5452067927416892, 4.469254727331459, 4.51475251331816)","(1, 2103)",0.1387056339209011,5.220130524119647
,,211,"(-0.27283626342509276, -0.30800378437549647, 2.069413723467489, 2.1145351502410574)","(1, 2103)",0.19627333861358245,3.98746296043884
,,-211,"(-0.11830209060339068, -0.13122917381500293, 0.22824386238458969, 0.3206111762205688)","(-213, 90)",0.6587428556612774,3.9787500113028313
,,211,"(0.0759785577688083, -0.35375858520695846, 2.944141774549725, 2.9695737827838298)","(223, 90)",0.1222836695593312,4.923950227288542
,,-211,"(0.09343965281581157, -0.20160335957751335, 3.5838914914062174, 3.5934847836584978)","(223, 90)",0.06192166437796801,5.146398313166106
,,2212,"(0.6264715951824529, -0.02803852908524687, 2.6613889507585937, 2.8907775007432925)","(3222, 90)",0.23140735811492372,6.2384588898514854
,,211,"(-0.05167070137592435, -0.10919403253290452, 0.6369743171575952, 0.6631811696209882)","(310, 90)",0.1874243178812285,4.270409669226628
,,-211,"(-0.09796328231840676, 0.041398382244869615, 3.9018069838175475, 3.905750651872503)","(310, 90)",0.027250226278607924,2.7417643852137066
,,22,"(-0.0833116251626306, 0.2762706923768127, 1.0696508570304173, 1.1078895605156267)","(111, 90)",0.26349686864177163,1.8636818246680296
,,22,"(0.014781848097214553, 0.18113194428848184, 0.4168745520690658, 0.45476551808341736)","(111, 90)",0.41110396525517706,1.48936859477707
,,22,"(0.11655515819586815, -0.5131570714669674, 8.595732028828056, 8.611824684485809)","(111, 90)",0.061143306348852865,4.935733182065738
,,22,"(0.18786914854507927, -0.9470294288531442, 13.07430939961815, 13.109909451748036)","(111, 90)",0.07371210188447744,4.908223773535538
,,22,"(0.022489543915537685, -0.07430745189758023, -0.009928904790120471, 0.07826851310310781)","(111, 90)",1.6979960086377712,5.006280043246171
,,22,"(0.04170359260610111, -0.005663585686319174, 0.11190331778881046, 0.11955592152304884)","(111, 90)",0.3597313492493041,6.148205382615585
,,,,,,
,,-13,"(-0.1935411003451122, 1.6976980875758731, 17.81856596302881, 17.900617139319255)","(-13, 90)",0.09560172800091617,1.6843083400772392
,,39,"(0.8793629564640892, 1.6931849586397059, 30.14399091923112, 30.204572368659836)","(39, 39)",0.06320919006615892,1.0917854028440834
,,22,"(-1.9184197945923384e-10, -7.72833622895324e-10, 1.3637408508119953e-08, 1.3660636367721047e-08)","(22, 22)",0.05832378299071078,4.469075076998076
,,2112,"(0.8187767152483137, -0.6601188980784598, 2.2322953214819563, 2.640470877749529)","(1, 2101)",0.44029939113469235,5.604659668139803
,,211,"(-0.10054401302534688, -1.3936838265786076, 11.118369677947301, 11.206698344624971)","(113, 90)",0.1250199765535714,4.640371120438241
,,-211,"(-1.084535270788171, -0.6104903386525504, 6.72931448623997, 6.844857080085077)","(113, 90)",0.18287875141059773,3.6542897248815613
,,211,"(-0.193567036764835, -0.5668850186034349, 1.030111789664042, 1.1997653546188902)","(113, 90)",0.52671385901974,4.3833447476229885
,,-211,"(-0.12595225059709847, -0.15970496352969404, 2.1865708031214792, 2.2004411618513693)","(113, 90)",0.09275330808048958,4.044603593571859
,,,,,,
,,-13,"(1.8128467381218731, -1.8476280002281371, 20.840373431050846, 21.000773112064138)","(14, 2)",0.12357142917305622,5.488285585130221
,,39,"(-0.3610488109167726, 0.5948837832477595, 43.413921039961586, 43.41968023771031)","(39, 39)",0.016027487839342134,2.1162909216776127
,,2112,"(-0.23091698050219672, -0.48147198876645714, 1.7895677077470993, 2.090569848955587)","(1, 2101)",0.28997598244286366,4.265189062992027
,,211,"(-0.09938519838033666, 0.2359138486998958, 1.4527105934786055, 1.4816816847658132)","(113, 90)",0.17442717507287628,1.9695097701258903
,,-211,"(-1.1214957483225636, 1.4983023570469371, 3.762646202113959, 4.204717457073732)","(113, 90)",0.46156543904842307,2.2133437740775697
,,,,,,
,,-13,"(1.4218317425087128, -0.8871153518214002, 13.798875986810781, 13.900673425644738)","(14, 2)",0.1208586758925048,5.725359914479043
,,39,"(0.6308828858207538, -0.4274819686267452, 44.17224994863291, 44.17900257469807)","(39, 39)",0.0172505727831093,5.687656262755425
,,2212,"(-1.5930974145580166, 1.5996723647890172, 9.965197791712942, 10.260722619182419)","(1, 2101)",0.22279101927820089,2.3541351682270832
,,-211,"(-0.40860617519817877, -0.3049165917290075, 1.1386181954570205, 1.255334343610307)","(-213, 90)",0.42099594201313656,3.7826803745227418
,,211,"(-0.03466223329816899, -0.29793221200387665, 0.4354855433169876, 0.5468935149595691)","(223, 90)",0.6031373943551546,4.596566997188837
,,-211,"(-0.01808322286332601, 0.00819181729994728, 0.16910730025333678, 0.22016169675666294)","(223, 90)",0.11685908518325124,2.7162413436442505
,,22,"(0.14556957199265455, 0.026069869225364674, 1.057452357946534, 1.0677432405303426)","(111, 90)",0.1389496067198898,0.17721012309633571
,,22,"(0.01860379035270148, 0.08872766240988973, 0.46523052816018795, 0.473981163575535)","(111, 90)",0.19245300035835056,1.3641173934601973
,,22,"(0.021247626881473934, 0.014082583084105704, -0.008805945184982907, 0.026968972264734502)","(111, 90)",1.9034171773514434,0.5853096520496955
,,22,"(-0.1836865716386095, 0.18070182737270576, 0.06580726724637562, 0.26594078934721044)","(111, 90)",1.3207479589200972,2.364385413733408
,,,,,,
,,-13,"(-1.8105384178891402, 1.0795241678858791, 35.36557357859579, 35.42849672749855)","(14, 2)",0.05953392980855618,2.603938883997533
,,39,"(0.11688027003272039, 0.6182115399263477, 28.625048660597983, 28.632238931819142)","(39, 39)",0.021975929507235845,1.3839399164752961
,,-211,"(0.23517531107722428, 0.21560928960015252, 0.24376891759331668, 0.4250857122825581)","(1, 2101)",0.9183706142593677,0.7420210199630906
,,2112,"(0.27056382159673603, -0.5344612845364296, 1.6811676131013455, 2.016920914281529)","(1, 2101)",0.34229941277151327,5.181013350378064
,,211,"(0.7226393482915858, -0.34154757868012936, 2.5332186337654634, 2.6599884976364296)","(213, 90)",0.30563651644012707,5.841665051797511
,,22,"(0.32751630585633396, -0.8428099000625755, 2.299211999137955, 2.470621637407319)","(111, 90)",0.37469075239449995,5.083029696744921
,,22,"(0.137763361034541, -0.194526234133247, 0.511229571560241, 0.5640699196440666)","(111, 90)",0.4362961897436979,5.328596722158149
,,,,,,
,,-13,"(0.35224599267107437, -1.3461754931071095, 15.704958389145665, 15.766836960468378)","(14, 2)",0.08837167213313812,4.968315270843917
,,39,"(-0.11639253203296361, -0.6351654828785493, 30.95975527841962, 30.966744714828213)","(39, 39)",0.020854432869932334,4.531152180575698
,,-211,"(0.7628845957624295, 1.787977850654767, 20.758850697675083, 20.850137164396518)","(1, 2101)",0.09337106398789975,1.1675081990793583
,,2212,"(-0.5599837536005512, -0.2557350035438444, 1.0372997349477941, 1.5281765373663134)","(1, 2101)",0.5356106289156376,3.5699901626830384
,,22,"(-0.34079512351639146, 0.14691560686637917, 0.9532696781834711, 1.0229606987062045)","(111, 90)",0.3712538041003462,2.7345695148802207
,,22,"(-0.2660223282439408, 0.2146477222429641, 0.6570873143303275, 0.7406789199391742)","(111, 90)",0.47968158872484307,2.4626714973716024
,,22,"(0.04564330376579085, 0.07974208481371137, 0.04224871970203803, 0.10112895522823649)","(111, 90)",1.1398060206115,1.0509282764619805
,,22,"(-0.05938521845474009, -0.0006154806627560461, 0.07068801256972852, 0.09232430941210136)","(111, 90)",0.6987467196648587,3.1519564889438056
,,22,"(-0.02322555354731825, -0.007757400835669922, 0.015659860680272586, 0.029066042761788577)","(111, 90)",1.0018220125012869,3.4639456425373027
,,22,"(0.06624048500721666, 0.00277848372787449, 0.5545948464827783, 0.5585436111630611)","(111, 90)",0.11897981119621935,0.041920827452398314
,,22,"(-0.0076596319701479065, 0.04225514448762938, 0.14663407518925844, 0.15279306006555896)","(111, 90)",0.2848967517100495,1.750120096146718
,,22,"(0.1464497641595458, -0.02886803176539482, 0.3581723670260632, 0.38803136623402845)","(111, 90)",0.39486101719089606,6.088561463555906
,,,,,,
,,-13,"(0.18881504131016233, 0.8638933235552051, 28.697112311251818, 28.710927916640184)","(14, 2)",0.03080473273636312,1.355617177495326
,,39,"(1.7601942965273576, -0.20668899672418217, 36.55767074792932, 36.600821626549006)","(39, 39)",0.0484413081900864,6.166296614655604
,,-211,"(-1.403496362909098, -0.6145925831252264, 5.456258638426925, 5.669017921848549)","(1, 2101)",0.2737582763897817,3.554339695794224
,,2212,"(-0.5455129749284231, -0.04261174370579761, 0.5481772767440377, 1.2166548755318476)","(1, 2101)",0.784482874521685,3.2195475218125074
,,,,,,
,,-13,"(-2.857450621178422, -0.39297946581691967, 40.048511822699055, 40.15238374195848)","(14, 2)",0.07189718435448114,3.2782632953214343
,,39,"(-0.4258020591831293, 0.46392929714661213, 3.7495564393742757, 3.8041503913442862)","(39, 39)",0.1663904408007568,2.3133681638043964
,,-211,"(2.004431732437578, 0.28528183636286847, 18.4827050674854, 18.593789250518892)","(1, 2101)",0.10910692203576236,0.14137604881652088
,,211,"(0.4023242100999062, 0.08405214795624488, 0.6764344669773052, 0.8037243971806771)","(1, 2101)",0.5459985043124146,0.20595418995558476
,,2112,"(0.4325364133988443, 0.09841686095624318, 2.124554865395911, 2.365015600036046)","(1, 2101)",0.20583569201244387,0.22372529243679123
,,211,"(0.14467070896984724, 0.13228970119475764, 1.0791170651779902, 1.1056236268886435)","(223, 90)",0.1797037500864031,0.7407247375066994
,,-211,"(0.19084993755973848, -0.22477656774642474, 0.554069639424846, 0.6429783466857958)","(223, 90)",0.4890660441670359,5.416340032897934
,,22,"(-0.0017568962791941999, -0.09776907290622616, 0.8907748544440701, 0.896125950752088)","(111, 90)",0.10933726406318886,4.694421057055054
,,22,"(0.010664093166317858, 0.0445826765954727, 0.5830306820193798, 0.5848299873565477)","(111, 90)",0.0784628402872554,1.3360096754838016
,,22,"(-0.313410472108951, -0.18776317189959207, 0.9027669053107982, 0.9738938433288234)","(111, 90)",0.38455241005121155,3.6813476799389173
,,22,"(-0.07623603105295543, -0.13688907101834435, 0.3021013103349152, 0.3403171343042329)","(111, 90)",0.47845945745232576,4.204249723000663
,,22,"(0.08390281547195011, -0.004479699242938761, 0.16449736614402308, 0.1847136530355788)","(111, 90)",0.4722360809036021,6.2298444295060715
,,22,"(0.4052761686984707, -0.06389547158175685, 1.7010984895641508, 1.7498764171795127)","(111, 90)",0.23666662040340064,6.126813354332444
,,,,,,
,,-13,"(1.3617487053965198, -1.8622536935975056, 29.785748672750152, 29.875145796929665)","(14, 2)",0.07729954150043018,5.343773194966429
,,39,"(0.25511460290952576, -0.10939807542031277, 32.476018680498456, 32.47744894010557)","(39, 39)",0.00854706304835892,5.878084098022555
,,-211,"(-0.5263406003546086, 0.821355211695273, 1.1117777432362692, 1.4856609123942672)","(1, 2101)",0.7202162492223219,2.140690813978327
,,2112,"(-0.3832950003711767, 0.5591782573395859, 1.5758971440998806, 1.955975197816433)","(1, 2101)",0.406258104391537,2.1716979190337837
,,211,"(-0.3248326935827425, 0.07274622608548025, 1.259190979473355, 1.309904576645553)","(213, 90)",0.25844693870603436,2.921278003922674
,,22,"(-0.38996256421956405, 0.5068808037157058, 5.004303261532782, 5.045002486030688)","(111, 90)",0.1271070877402595,2.2265591942014438
,,22,"(0.007567550222046408, 0.011491270181773896, 0.046282492761208424, 0.04828443064741488)","(111, 90)",0.28896737598706285,0.9884355872215979
,,,,,,
,,-13,"(2.7403891752276053, 0.5044224871609995, 32.85121885508114, 32.969348176409206)","(14, 2)",0.08461705552307261,0.1820320580905517
