PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
0.00000000e+00 4.36289879e-01 5.09767570e-01 6.69631381e-01 6.69624000e-01 6.72822308e-01 6.72535967e-01 5.09767570e-01 4.36289879e-01 0.00000000e+00 1.26599707e+01
0.00000000e+00 5.97916866e-01 6.70968478e-01 8.29877303e-01 8.29868886e-01 8.33279456e-01 8.32979388e-01 6.70968478e-01 5.97916866e-01 0.00000000e+00 1.76964725e+01
0.00000000e+00 7.91195139e-01 8.63831551e-01 1.02180631e+00 1.02179672e+00 1.02542428e+00 1.02511023e+00 8.63831551e-01 7.91195139e-01 0.00000000e+00 2.38092666e+01
2.63719021e-01 1.04647962e+00 1.11867363e+00 1.27564277e+00 1.27563189e+00 1.27950817e+00 1.27917844e+00 1.11867363e+00 1.04647962e+00 2.63719021e-01 3.14494887e+01
5.76244881e-01 1.35066522e+00 1.42242046e+00 1.57839848e+00 1.57838631e+00 1.58252160e+00 1.58217555e+00 1.42242046e+00 1.35066522e+00 5.76244881e-01 4.06468010e+01
9.43314229e-01 1.70948315e+00 1.78080688e+00 1.93579895e+00 1.93578600e+00 1.94019831e+00 1.93983569e+00 1.78080688e+00 1.70948315e+00 9.43314229e-01 5.15562237e+01
1.37122759e+00 2.12923212e+00 2.20012433e+00 2.35414523e+00 2.35413098e+00 2.35881591e+00 2.35843515e+00 2.20012433e+00 2.12923212e+00 1.37122759e+00 6.43340460e+01
1.86658645e+00 2.61650274e+00 2.68697794e+00 2.84003919e+00 2.84002236e+00 2.84499802e+00 2.84460044e+00 2.68697794e+00 2.61650274e+00 1.86658645e+00 7.91320243e+01
2.43629873e+00 3.17818299e+00 3.24824117e+00 3.40035120e+00 3.40033307e+00 3.40561760e+00 3.40520189e+00 3.24824117e+00 3.17818299e+00 2.43629873e+00 9.60948439e+01
3.08743734e+00 3.82136208e+00 3.89100325e+00 4.04217176e+00 4.04215104e+00 4.04776388e+00 4.04732874e+00 3.89100325e+00 3.82136208e+00 3.08743734e+00 1.15357762e+02
3.82727279e+00 4.55331055e+00 4.62255284e+00 4.77277854e+00 4.77275782e+00 4.77869766e+00 4.77824310e+00 4.62255284e+00 4.55331055e+00 3.82727279e+00 1.37044433e+02
